candidate_id,adm3_name,adm4_name,adm4_pcode,lat,lon,spatial_group,gap_score,population_score,is_rural,safety_score,elevation_score,nearest_tower_km,population_2020,earthquake_score,cyclone_score,flood_score,elevation_m,label_suitability_score,optimal_site,label_source
87,Kyauktan,Nyaung Waing,MMR013024024,16.6784487071541,96.32605827176393,Kyauktan,0.0781404089657079,0.6902611236268613,1,0.5684703494691992,0.13513513513513514,1.9535102241426987,8085.940443396568,0.3788919355497244,0.7298100354235669,0.0,6.0,40.813811,0,dashboard_rule_top_quartile_v1
88,Kyauktan,Yae Kyaw,MMR013024025,16.70371221826232,96.36197719814275,Kyauktan,0.2364456749219393,0.6283892668302218,1,0.5916291350977381,0.10810810810810811,5.911141873048485,3609.0091279149055,0.3531662738581101,0.7211968808191223,0.0,5.0,45.243171,1,dashboard_rule_top_quartile_v1
89,Kyauktan,Kyar Kan,MMR013024026,16.67360070280002,96.3693838312422,Kyauktan,0.2403750721134046,0.5568051956978147,1,0.6022983843590126,0.10810810810810811,6.009376802835115,1418.8696312308311,0.3337595447781458,0.7600400171970894,0.0,5.0,43.622295,0,dashboard_rule_top_quartile_v1
90,Kyauktan,Par Da Gyi,MMR013024027,16.66124722720984,96.34506084628786,Kyauktan,0.1260060541425688,0.6274563692737917,1,0.5853080441412571,0.13513513513513514,3.15015135356422,3565.373917818069,0.3536766159579003,0.7604455486301838,0.0,6.0,41.194844,0,dashboard_rule_top_quartile_v1
91,Kyauktan,U Yin,MMR013024028,16.602224254077704,96.41880068942508,Kyauktan,0.4142254105898278,0.5933096704003527,1,0.6493478996066895,0.08108108108108109,10.355635264745697,2284.1342841386795,0.2584872674859775,0.8729194868681973,0.0,4.0,51.434025,1,dashboard_rule_top_quartile_v1
92,Kyauktan,Shwe Pyauk,MMR013024029,16.630847485207273,96.28166577984692,Kyauktan,0.0591977203257498,0.7980174023802639,1,0.543182423210317,0.10810810810810811,1.479943008143746,32946.78794300556,0.403574102386769,0.7585305984061957,0.0,5.0,42.311187,0,dashboard_rule_top_quartile_v1
93,Kyauktan,Pan Taw,MMR013024030,16.606834273442402,96.3595317348245,Kyauktan,0.1824690649454292,0.6867452309309275,1,0.60233715684032,0.16216216216216217,4.561726623635732,7723.665385127068,0.3209300906872742,0.8324817738366465,0.0,7.0,45.451538,1,dashboard_rule_top_quartile_v1
94,Kyauktan,Ywar Thit Ka Lay,MMR013024031,16.58440533156873,96.40507778838013,Kyauktan,0.3976682510191003,0.6548600818666661,1,0.639466237161698,0.0,9.941706275477507,5096.624814867973,0.2677514868502579,0.8862999934372183,0.0,1.0,51.248292,1,dashboard_rule_top_quartile_v1
95,Kyauktan,Mee Pya,MMR013024032,16.55455816493147,96.33313599900151,Kyauktan,0.3429635098602796,0.6596458243558961,1,0.5858492710496591,0.10810810810810811,8.57408774650699,5424.770927906036,0.3321683274657507,0.8787176706963521,0.0,5.0,50.176389,1,dashboard_rule_top_quartile_v1
96,Kyauktan,Ka Mar Ka Loke,MMR013024033,16.53268966561608,96.41539690023248,Kyauktan,0.5845040556775534,0.6588896416188865,1,0.649837477820072,0.10810810810810811,14.612601391938831,5371.550013780594,0.2433154379515627,0.9556293328073312,0.0,5.0,60.164668,1,dashboard_rule_top_quartile_v1
97,Kyauktan,Kha Naung,MMR013024034,16.595838278364987,96.51039633268913,Kyauktan,0.7540069357817341,0.6561920519655402,1,0.7283741126932636,0.1891891891891892,18.85017339454335,5185.908272624016,0.1547055633735365,0.934174389594869,0.0,8.0,68.467524,1,dashboard_rule_top_quartile_v1
98,Kyauktan,Sin Ma Kaw,MMR013024035,16.634210668999973,96.50421719597936,Kyauktan,0.590554732608892,0.5737736906536599,1,0.7201432997786158,0.10810810810810811,14.7638683152223,1770.382830262184,0.1733421915732049,0.8834389158944003,0.0,5.0,58.792372,1,dashboard_rule_top_quartile_v1
99,Kyauktan,Pan Chaung,MMR013024036,16.64094611992227,96.474423152033,Kyauktan,0.6032665369175978,0.5577513957711567,1,0.6930978623460895,0.10810810810810811,15.081663422939943,1436.491234540939,0.2095879820251394,0.8583490195502793,0.0,5.0,58.636640,1,dashboard_rule_top_quartile_v1
100,Kyauktan,Tar Pat,MMR013024037,16.653490003806127,96.5103851015935,Kyauktan,0.5011842253724412,0.5800520760760955,1,0.7239144925258505,0.08108108108108109,12.52960563431103,1921.4556761980057,0.1724337456933755,0.8634454908985352,0.0,4.0,55.139316,1,dashboard_rule_top_quartile_v1
101,Kyauktan,Ka Dat Pa Na,MMR013024038,16.679922874729552,96.53799421614733,Kyauktan,0.373320283446426,0.5930410324886229,1,0.746273520404661,0.05405405405405406,9.33300708616065,2276.146033525467,0.1490884423217303,0.8466753574791214,0.0,3.0,50.316687,1,dashboard_rule_top_quartile_v1
102,Kyauktan,Win Gyi,MMR013024039,16.670567202946074,96.57948895988416,Kyauktan,0.4568578719262772,0.6317817093590887,1,0.7865622614960204,0.10810810810810811,11.42144679815693,3772.236082851887,0.0956691899186993,0.880792847153901,0.0,5.0,55.651565,1,dashboard_rule_top_quartile_v1
103,Kyauktan,Sit Tan,MMR013024040,16.64342084853616,96.5885620106706,Kyauktan,0.5828840465421928,0.5990471580568044,1,0.7980519157406052,0.13513513513513514,14.57210116355482,2461.5975289940834,0.0753449464335667,0.9193658652724208,0.0,6.0,60.181516,1,dashboard_rule_top_quartile_v1
104,Kyauktan,Poke Ta Loke,MMR013024041,16.639589456240568,96.63097471358132,Kyauktan,0.6886496765926637,0.6066704844208973,1,0.8396283701938951,0.10810810810810811,17.216241914816592,2718.890847980976,0.0214554630606982,0.947563241363409,0.0,5.0,64.528048,1,dashboard_rule_top_quartile_v1
105,Kyauktan,Ma Yan Bay,MMR013024042,16.65461383655088,96.65195654109183,Kyauktan,0.6973909198807692,0.6070501933821589,1,0.858989467363342,0.10810810810810811,17.43477299701923,2732.3870149850845,0.0,0.94007021757772,0.0,5.0,65.048360,1,dashboard_rule_top_quartile_v1
106,Kyauktan,Shan Chaung,MMR013024043,16.546426248877037,96.58422419425696,Kyauktan,0.9897708370746544,0.5929753985162297,1,0.8053550239831767,0.13513513513513514,24.74427092686636,2274.198582023382,0.0525235011962627,1.0,0.0,6.0,76.008284,1,dashboard_rule_top_quartile_v1
107,Kyauktan,Tu Myaung,MMR013024044,16.60848298479104,96.57248322775186,Kyauktan,0.7095136754624547,0.5931726236484056,1,0.7854376266094326,0.10810810810810811,17.737841886561366,2280.0555495023727,0.0840699600630043,0.954019382246758,0.0,5.0,64.521123,1,dashboard_rule_top_quartile_v1
108,Kyauktan,Ta Man Gyi Kone,MMR013024045,16.598866625149565,96.62039544506814,Kyauktan,0.8198498126608935,0.6189298778617951,1,0.8322074674646084,0.16216216216216217,20.496245316522337,3190.212604522705,0.0221120759900107,0.9933151196258831,0.0,7.0,70.622300,1,dashboard_rule_top_quartile_v1
109,Kyauktan,Aung Chan Thar,MMR013024046,16.561909324174675,96.61509129132249,Kyauktan,0.9614124217101396,0.5951972258868418,1,0.8343662069772494,0.16216216216216217,24.035310542753493,2341.058660596609,0.0183926976738242,1.0,0.0,7.0,75.561365,1,dashboard_rule_top_quartile_v1
110,Kyauktan,Ku Lar Tan,MMR013024047,16.494773702907377,96.42047990003884,Kyauktan,0.7315657159549983,0.6128530416315852,1,0.6550702521619016,0.13513513513513514,18.28914289887496,2947.172337770462,0.2293291151036451,1.0,0.0,6.0,65.116329,1,dashboard_rule_top_quartile_v1
111,Kyauktan,Zee Hpyu Pin,MMR013024049,16.6795138166087,96.5134130802942,Kyauktan,0.3854017745959167,0.5434488906838026,1,0.7236850580096243,0.05405405405405406,9.63504436489792,1191.9829800128937,0.1779594171507713,0.8336629160814673,0.0,3.0,49.299311,1,dashboard_rule_top_quartile_v1
112,Kyauktan,Urban,MMR013024701,16.636457032911988,96.31353202497972,Kyauktan,0.0477254491715792,0.7601948646502003,0,0.5651200196937012,0.13513513513513514,1.1931362292894825,20122.385135889053,0.3755995782065096,0.7708022588717709,0.0,6.0,28.375407,0,dashboard_rule_top_quartile_v1
113,Kyauktan,Urban,MMR013024702,16.638895804180578,96.54087901326636,Kyauktan,0.5561698609657533,0.7163833830129376,0,0.7533400470127773,0.16216216216216217,13.904246524143833,11366.645727276802,0.1316503062698472,0.8983812843856838,0.0,7.0,49.117372,1,dashboard_rule_top_quartile_v1
114,Insein,Urban,MMR013001701,16.90282377,96.10389661,Insein,0.0168378484817512,0.9857495626315124,0,0.1636494023278561,0.4594594594594595,0.4209462120437818,380746.2488117218,0.8438962275839595,0.7935920281718544,0.0,18.0,33.790066,0,dashboard_rule_top_quartile_v1
115,Mingaladon,Nwe Khway,MMR013002001,17.03518073,96.15242822,Mingaladon,0.0074195109932224,0.7448241820231774,1,0.0970667596733579,0.1891891891891892,0.1854877748305622,16468.59024810791,0.9433597616101812,0.6738496197199203,0.0,8.0,36.075747,0,dashboard_rule_top_quartile_v1
116,Mingaladon,Kone Ta La Paung,MMR013002002,17.01144624,96.15179207,Mingaladon,0.0125066209596904,0.7094614346050309,1,0.1221107427516061,0.35135135135135137,0.312665523992262,10385.834555625916,0.9088126556587584,0.7026566662563285,0.0,14.0,37.685234,0,dashboard_rule_top_quartile_v1
117,Mingaladon,Shwe Nant Thar,MMR013002003,16.98417621,96.16322717,Mingaladon,0.0186277807027648,0.8182464546281694,1,0.1620291723167649,0.16216216216216217,0.4656945175691206,42888.329592227936,0.8547157264655125,0.7430830679169963,0.0,7.0,38.642059,0,dashboard_rule_top_quartile_v1
118,Mingaladon,Pyin Ma Pin,MMR013002004,16.99531331,96.13725306,Mingaladon,0.0051590552491844,0.8077923594296123,1,0.1170064861637891,0.7297297297297297,0.1289763812296108,37424.3054151535,0.9139041187625954,0.7078334192533654,0.0,28.0,44.853860,0,dashboard_rule_top_quartile_v1
119,Mingaladon,Thin Gan Kyun Gyi,MMR013002005,16.95428284,96.16176311,Mingaladon,0.0217843086427502,0.8130320866562986,1,0.1875664790563429,0.16216216216216217,0.5446077160687557,40069.89925575256,0.8191856605691236,0.7741713963993468,0.0,7.0,38.851612,0,dashboard_rule_top_quartile_v1
120,Mingaladon,Urban,MMR013002701,17.00762585,96.11312766,Mingaladon,0.0183146409811975,0.756283219435056,0,0.0864317367830934,0.43243243243243246,0.4578660245299376,19121.998517513275,0.9540104166518736,0.6843960604187602,0.0,17.0,26.837791,0,dashboard_rule_top_quartile_v1
121,Mingaladon,Urban,MMR013002702,17.05639172,96.13250221,Mingaladon,0.0220203636014907,0.8724723709790034,0,0.0544951390285749,0.2972972972972973,0.5505090900372683,86962.92659306526,1.0,0.6366990731428341,0.0,12.0,27.973477,0,dashboard_rule_top_quartile_v1
122,Shwepyithar,Oke Hpo,MMR013007001,16.97570696,96.10166149,Shwepyithar,0.0345458341794241,0.7984690218176316,1,0.0961721201738962,0.40540540540540543,0.8636458544856034,33141.328764915466,0.9381271323357102,0.7094654489383339,0.0,16.0,41.349074,0,dashboard_rule_top_quartile_v1
123,Shwepyithar,Zee Kone,MMR013007002,16.95102978,96.10566202,Shwepyithar,0.0205099116662372,0.7602216920083363,1,0.123124911534193,0.32432432432432434,0.5127477916559302,20129.42375946045,0.9011493283808322,0.7393210622806644,0.0,13.0,38.978879,0,dashboard_rule_top_quartile_v1
124,Shwepyithar,Kyaung Kone,MMR013007003,17.0081661,96.09542774,Shwepyithar,0.0607319168169911,0.743780574736303,1,0.0513423139781237,0.3783783783783784,1.518297920424779,16246.053363084791,1.0,0.6577179068125089,0.0,15.0,40.204741,0,dashboard_rule_top_quartile_v1
125,Shwepyithar,Hlaw Kar,MMR013007004,17.01200933,96.08271571,Shwepyithar,0.0049406448594548,0.7559928422742992,1,0.0513423139781237,0.24324324324324326,0.1235161214863703,19049.749890327454,1.0,0.6577179068125089,0.0,10.0,36.577553,0,dashboard_rule_top_quartile_v1
126,Shwepyithar,Urban,MMR013007701,16.97406606,96.06793457,Shwepyithar,0.0060557373306215,0.974824801918248,0,0.0720095544012351,0.10810810810810811,0.151393433265538,330207.52746629715,0.969449579526654,0.6930553533407269,0.0,5.0,27.703452,0,dashboard_rule_top_quartile_v1
127,Thingangyun,Urban,MMR013009701,16.82975272,96.19534226,Thingangyun,0.0052074868325272,0.9569886784860032,0,0.3150165588433909,0.2702702702702703,0.1301871708131813,261704.23359298703,0.6390713557896037,0.9451519249029724,0.0,11.0,31.433232,0,dashboard_rule_top_quartile_v1
128,Yankin,Urban,MMR013010701,16.83733177,96.16409074,Yankin,0.0005352318425108,0.8759418330588629,0,0.2765126303709321,0.40540540540540543,0.0133807960627707,90986.3154296875,0.6893902131014732,0.916704589952105,0.0,16.0,30.563955,0,dashboard_rule_top_quartile_v1
129,South Okkalapa,Urban,MMR013011701,16.84936123,96.18315896,South Okkalapa,0.0039544396477591,0.9301556257545296,0,0.2886676378630429,0.2702702702702703,0.0988609911939776,184458.9551010132,0.6755034782270463,0.9143627042931184,0.0,11.0,30.455086,0,dashboard_rule_top_quartile_v1
130,North Okkalapa,Urban,MMR013012701,16.91598129,96.15940276,North Okkalapa,0.0089058756537092,0.9913699720667644,0,0.2143679805917616,0.24324324324324326,0.2226468913427304,409689.28976488113,0.7800718023181356,0.8171399162521545,0.0,10.0,31.247123,0,dashboard_rule_top_quartile_v1
131,Thaketa,Urban,MMR013013701,16.79600134,96.21187724,Thaketa,0.0140764508093439,0.9589113485851536,0,0.3543997728846697,0.21621621621621623,0.3519112702335995,268346.30924606323,0.5835425890935522,0.997260175905406,0.0,9.0,31.467845,0,dashboard_rule_top_quartile_v1
132,Dawbon,Urban,MMR013014701,16.79077459,96.19083645,Dawbon,0.0076138215716354,0.8735979403904808,0,0.3347936284720982,0.13513513513513514,0.1903455392908856,88248.31468200684,0.6075178605776297,0.992107933579443,0.0,6.0,27.761325,0,dashboard_rule_top_quartile_v1
133,Tamwe,Urban,MMR013015701,16.80945538,96.17881381,Tamwe,0.0019167688929012,0.9351614798537712,0,0.3100985118855404,0.24324324324324326,0.0479192223225324,196897.22690582275,0.6420747717227053,0.9609195476677344,0.0,10.0,30.339768,0,dashboard_rule_top_quartile_v1
134,Pazundaung,Urban,MMR013016701,16.77798594,96.17457491,Pazundaung,0.001272891201106,0.8441027941754825,0,0.3242379906062338,0.2702702702702703,0.0318222800276511,60079.02268218994,0.6187945837756839,0.9985774212295662,0.0,11.0,28.414607,0,dashboard_rule_top_quartile_v1
135,Botahtaung,Urban,MMR013017701,16.77308675,96.17399623,Botahtaung,0.0023563683004236,0.8320728546027031,0,0.326529335317217,0.24324324324324326,0.0589092075105902,51358.978723526,0.615847840803274,1.0,0.0,10.0,27.810578,0,dashboard_rule_top_quartile_v1
136,Dagon Myothit (South),Urban,MMR013018701,16.91666975,96.27398777,Dagon Myothit (South),0.0314383882171714,1.0,0,0.3411601912077652,0.21621621621621623,0.7859597054292853,458471.1501914263,0.6203813245136505,0.8767712197042125,0.0,9.0,33.103976,0,dashboard_rule_top_quartile_v1
137,Dagon Myothit (North),Urban,MMR013019701,16.88624791,96.17984169,Dagon Myothit (North),0.0035961574021644,0.953411581327932,0,0.2575173819987195,0.10810810810810811,0.0899039350541107,249781.11652183533,0.7208523801217355,0.8650539659853692,0.0,5.0,28.661713,0,dashboard_rule_top_quartile_v1
138,Dagon Myothit (East),Shan Te Gyi (East),MMR013020001,17.00595459,96.28308528,Dagon Myothit (East),0.0739189208349288,0.6348602543748951,1,0.3116724298722103,0.10810810810810811,1.84797302087322,3926.738680362701,0.6693640295049638,0.7957876336571368,0.0,5.0,36.617830,0,dashboard_rule_top_quartile_v1
139,Dagon Myothit (East),Ma Lit (East),MMR013020002,16.98255548,96.2742799,Dagon Myothit (East),0.0864997732807729,0.6594264056823325,1,0.2980059575312902,0.13513513513513514,2.162494332019324,5409.27395260334,0.6809464749663434,0.8212635916487856,0.0,6.0,37.984668,0,dashboard_rule_top_quartile_v1
140,Dagon Myothit (East),Lay Daunt Kan (East),MMR013020003,16.98305622,96.29582444,Dagon Myothit (East),0.0262608696940456,0.5815417403206323,1,0.331905826716662,0.21621621621621623,0.6565217423511409,1959.152185201645,0.6405038965241994,0.8244390749184569,0.0,9.0,34.948081,0,dashboard_rule_top_quartile_v1
141,Dagon Myothit (East),Urban,MMR013020701,16.92230152,96.22858784,Dagon Myothit (East),0.0622419337675901,0.933015351390866,0,0.2815630772108642,0.16216216216216217,1.5560483441897537,191465.10406780243,0.6973480315784525,0.8379406396496739,0.0,7.0,31.338618,0,dashboard_rule_top_quartile_v1
142,Dagon Myothit (Seikkan),Urban,MMR013021701,16.87822373,96.29035613,Dagon Myothit (Seikkan),0.058829949096488,0.9398837898279854,0,0.3880524416596382,0.1891891891891892,1.4707487274122022,209398.80838489527,0.5526454232969363,0.947992990253106,0.0,8.0,32.662803,0,dashboard_rule_top_quartile_v1
143,Dagon Myothit (Seikkan),Urban (unnamed),MMR013021800,16.80561843,96.25601972,Dagon Myothit (Seikkan),0.0428559059561075,0.4676432117756451,0,0.4089240521874754,0.13513513513513514,1.071397648902688,443.0936622619629,0.5189128797794407,1.0,0.0,6.0,19.194852,0,dashboard_rule_top_quartile_v1
144,Mingalartaungnyunt,Urban,MMR013022701,16.793927,96.18401195,Mingalartaungnyunt,0.0038295670986444,0.9205540887064442,0,0.3258256582374262,0.1891891891891892,0.0957391774661109,162757.9174041748,0.6192521960226304,0.9853998342889194,0.0,8.0,29.465259,0,dashboard_rule_top_quartile_v1
145,Dala,Rakhine Chaung (South),MMR013030001,16.64610237,96.16728029,Dala,0.1453088732021838,0.6087253376286305,1,0.3667316660397358,0.16216216216216217,3.632721830054596,2792.73135972023,0.5685509811297226,1.0,0.0,7.0,39.913399,0,dashboard_rule_top_quartile_v1
146,Dala,Rakhine Chaung (North),MMR013030002,16.6502219,96.1935247,Dala,0.258629172296804,0.6093402880374764,1,0.3667316660397358,0.16216216216216217,6.4657293074201,2815.216700077057,0.5685509811297226,1.0,0.0,7.0,44.363713,0,dashboard_rule_top_quartile_v1
147,Dala,Da Noke San Pya,MMR013030003,16.6109387,96.21245842,Dala,0.2628228386185898,0.7005020954078337,1,0.5198281444998926,0.1891891891891892,6.5705709654647455,9240.906937122343,0.38843747705895,1.0,0.0,8.0,48.589748,1,dashboard_rule_top_quartile_v1
148,Dala,Nyaung Chaung,MMR013030004,16.63847928,96.20521698,Dala,0.2391661595454707,0.6874213684989487,1,0.4880947077164238,0.13513513513513514,5.979153988636769,7792.050709962845,0.4257709320983249,1.0,0.0,6.0,46.341819,1,dashboard_rule_top_quartile_v1
149,Dala,Tone Tin Gan (South),MMR013030005,16.65595629,96.22027715,Dala,0.1455643175889544,0.6720141537233181,1,0.4880947077164238,0.16216216216216217,3.63910793972386,6374.033004999161,0.4257709320983249,1.0,0.0,7.0,42.629738,0,dashboard_rule_top_quartile_v1
150,Dala,Tone Tin Gan (North),MMR013030006,16.67363072,96.18836785,Dala,0.2236821888582607,0.6612580723370899,1,0.4551890701699145,0.16216216216216217,5.592054721456519,5540.009498119354,0.4644834468589242,1.0,0.0,7.0,45.119795,0,dashboard_rule_top_quartile_v1
151,Dala,Boe Hpyu Chaung,MMR013030007,16.61554359,96.17962644,Dala,0.2273758061562077,0.6106421971830593,1,0.3667316660397358,0.10810810810810811,5.684395153905194,2863.419256210327,0.5685509811297226,1.0,0.0,5.0,42.469666,0,dashboard_rule_top_quartile_v1
152,Dala,Kha Naung (Ywar Ma),MMR013030008,16.69111749,96.19147367,Dala,0.1933014129497899,0.6580659581164423,1,0.4551890701699145,0.08108108108108109,4.832535323744748,5314.17217206955,0.4644834468589242,1.0,0.0,4.0,42.790130,0,dashboard_rule_top_quartile_v1
153,Dala,Kha Naung (Upper),MMR013030009,16.69588196,96.16521653,Dala,0.1641648465844403,0.6175516096797582,1,0.3352372987362094,0.10810810810810811,4.1041211646110085,3133.389264345169,0.6056031779574006,1.0,0.0,5.0,39.902575,0,dashboard_rule_top_quartile_v1
154,Dala,Kha Naung (Shan Su),MMR013030010,16.71819507,96.18742907,Dala,0.1499437059029208,0.62953411647909,1,0.3352372987362094,0.13513513513513514,3.748592647573021,3663.2884373664856,0.6056031779574006,1.0,0.0,6.0,40.011209,0,dashboard_rule_top_quartile_v1
155,Dala,Ta Dar Chaung,MMR013030011,16.74016509,96.17469536,Dala,0.092017744490436,0.7190332986049764,1,0.3352372987362094,0.16216216216216217,2.3004436122609024,11766.183658123016,0.6056031779574006,1.0,0.0,7.0,40.431829,0,dashboard_rule_top_quartile_v1
156,Dala,Ye Chaung,MMR013030012,16.72090599,96.16314077,Dala,0.0582693152929442,0.6576691444705821,1,0.3352372987362094,0.05405405405405406,1.456732882323605,5286.749231100082,0.6056031779574006,1.0,0.0,3.0,36.100328,0,dashboard_rule_top_quartile_v1
157,Dala,Tha Pyay Kone,MMR013030013,16.74141162,96.14077078,Dala,0.0752488374781645,0.7436520799667594,1,0.3352372987362094,0.08108108108108109,1.8812209369541133,16218.862109184263,0.6056031779574006,1.0,0.0,4.0,39.360304,0,dashboard_rule_top_quartile_v1
158,Dala,Nyaung Ngoke To,MMR013030014,16.73008088,96.12517837,Dala,0.1275296077150581,0.6991329132994605,1,0.3352372987362094,0.0,3.1882401928764543,9077.41899061203,0.6056031779574006,1.0,0.0,1.0,39.187124,0,dashboard_rule_top_quartile_v1
159,Dala,Htaw (Lower),MMR013030015,16.72872465,96.09364707,Dala,0.1548825762262939,0.6226519366848823,1,0.2497823400881058,0.08108108108108109,3.872064405657348,3348.8663363456726,0.7064546348792263,0.998208135097012,0.0,4.0,38.576794,0,dashboard_rule_top_quartile_v1
160,Dala,Ye Chaung Wa,MMR013030016,16.70734175,96.14136593,Dala,0.1222777832602775,0.6357303000571916,1,0.3352372987362094,0.16216216216216217,3.0569445815069387,3971.539155721664,0.6056031779574006,1.0,0.0,7.0,39.442795,0,dashboard_rule_top_quartile_v1
161,Dala,Pyawbwe Gyi,MMR013030017,16.68521511,96.13418763,Dala,0.1952779519562507,0.6530815416316182,1,0.3667316660397358,0.10810810810810811,4.881948798906269,4979.798761606216,0.5685509811297226,1.0,0.0,5.0,42.320776,0,dashboard_rule_top_quartile_v1
162,Dala,Shwe Hlay Chaung,MMR013030018,16.66704433,96.15260603,Dala,0.1403212709370194,0.6750888742971229,1,0.3667316660397358,0.10810810810810811,3.508031773425485,6634.740484714508,0.5685509811297226,1.0,0.0,5.0,40.744401,0,dashboard_rule_top_quartile_v1
163,Dala,Nyaung Pin,MMR013030019,16.6291164,96.14536142,Dala,0.0740104312378507,0.6118490558237009,1,0.3667316660397358,0.02702702702702703,1.8502607809462683,2908.8391926288605,0.5685509811297226,1.0,0.0,2.0,35.442316,0,dashboard_rule_top_quartile_v1
164,Dala,Kywe Lu Aing,MMR013030020,16.62360188,96.1178349,Dala,0.103404069932071,0.6020440849406068,1,0.3667316660397358,0.08108108108108109,2.585101748301777,2559.7075406312943,0.5685509811297226,1.0,0.0,4.0,37.041773,0,dashboard_rule_top_quartile_v1
165,Dala,Than Ban Chaung,MMR013030021,16.66062288,96.11364426,Dala,0.1207067998254722,0.6304715742122171,1,0.3667316660397358,0.13513513513513514,3.017669995636806,3708.3421436548233,0.5685509811297226,1.0,0.0,6.0,39.165476,0,dashboard_rule_top_quartile_v1
166,Dala,Htu Gyi,MMR013030022,16.7062626,96.10758375,Dala,0.2091140738081334,0.7377903212316919,1,0.2497823400881058,0.13513513513513514,5.227851845203336,15025.640870571136,0.7064546348792263,0.998208135097012,0.0,6.0,44.407559,0,dashboard_rule_top_quartile_v1
167,Dala,Tha Yaw Tan,MMR013030023,16.6610959,96.08419836,Dala,0.2279640250601684,0.6191529661744007,1,0.3667316660397358,0.10810810810810811,5.699100626504212,3199.506484270096,0.5685509811297226,1.0,0.0,5.0,42.714703,0,dashboard_rule_top_quartile_v1
168,Dala,Urban,MMR013030701,16.75130616,96.15496245,Dala,0.03106531824715,0.8582671115299555,0,0.3142602823947392,0.13513513513513514,0.7766329561787508,72262.45491790771,0.6302820207120715,1.0,0.0,6.0,28.100507,0,dashboard_rule_top_quartile_v1
169,Seikgyikanaungto,Urban,MMR013031701,16.76649676,96.11040694,Seikgyikanaungto,0.0784067756378641,0.8158800097548238,0,0.2735450535549527,0.05405405405405406,1.960169390946604,41585.47145652771,0.6844453046673838,0.9645095831851402,0.0,3.0,27.435623,0,dashboard_rule_top_quartile_v1
170,Kyauktada,Urban,MMR013033701,16.7743332,96.16131697,Kyauktada,0.0012180369044373,0.8138780398542991,0,0.3123522884643488,0.4864864864864865,0.0304509226109328,40514.22868728638,0.6335115191331836,0.994419468482968,0.0,19.0,30.340846,0,dashboard_rule_top_quartile_v1
171,Pabedan,Urban,MMR013034701,16.77548142,96.15572775,Pabedan,0.0002898984078698,0.7995352927412258,0,0.3060187732826407,0.4864864864864865,0.0072474601967466,33605.208267211914,0.64191579858162,0.989018652819883,0.0,19.0,29.875295,0,dashboard_rule_top_quartile_v1
172,Lanmadaw,Urban,MMR013035701,16.7761608,96.14191474,Lanmadaw,0.0029382224666063,0.8439481195078617,0,0.291580701663628,0.3783783783783784,0.0734555616651582,59958.0062417984,0.6608221238672048,0.9781366203283192,0.0,15.0,29.601866,0,dashboard_rule_top_quartile_v1
173,Latha,Urban,MMR013036701,16.77616556,96.15051864,Latha,0.0014137288966192,0.8020269373627957,0,0.3002732605432994,0.35135135135135137,0.0353432224154807,34714.665451049805,0.6495104342300366,0.9842858024077964,0.0,14.0,28.171677,0,dashboard_rule_top_quartile_v1
174,Ahlone,Urban,MMR013037701,16.7855142,96.12699724,Ahlone,0.0040488620744824,0.8493781415531859,0,0.2713372925491735,0.1891891891891892,0.1012215518620604,64355.95393753052,0.6885445473830863,0.9559989478346876,0.0,8.0,27.143264,0,dashboard_rule_top_quartile_v1
175,Kyeemyindaing,Urban,MMR013038701,16.80646533,96.0925976,Kyeemyindaing,0.1215466614301346,0.9110986999182552,0,0.2478078600630537,0.05405405405405406,3.038666535753365,143883.7867217064,0.7230650087976899,0.9172458830593992,0.0,3.0,31.383870,0,dashboard_rule_top_quartile_v1
176,Sanchaung,Urban,MMR013039701,16.80699137,96.13353216,Sanchaung,0.001166841587797,0.8979336266520769,0,0.2654389254531781,0.5945945945945946,0.0291710396949255,121193.60218811037,0.6992300083356887,0.9347704497432432,0.0,23.0,33.533761,0,dashboard_rule_top_quartile_v1
177,Hlaing,Urban,MMR013040701,16.84693303,96.12088316,Hlaing,0.0024214224595999,0.9344949117113428,0,0.2269494251355215,0.24324324324324326,0.0605355614899995,195193.75979995728,0.7546170823198572,0.8775070326173319,0.0,10.0,29.619091,0,dashboard_rule_top_quartile_v1
178,Kamaryut,Urban,MMR013041701,16.82329337,96.13152672,Kamaryut,0.000805612760897,0.8855757882548649,0,0.2527488065808938,0.6216216216216216,0.0201403190224274,103161.45930862428,0.717976944693366,0.9131386028649668,0.0,24.0,33.439425,0,dashboard_rule_top_quartile_v1
179,Mingaladon,Urban,MMR013042701,16.93492511,96.13985731,Mingaladon,0.0057893476500643,0.928080154379893,0,0.1749752807885795,0.21621621621621623,0.144733691251608,179535.27308034897,0.8328678368001342,0.7805803862087101,0.0,9.0,28.779062,0,dashboard_rule_top_quartile_v1
180,Mayangone,Urban,MMR013042701,16.85931953,96.15344248,Mayangone,0.0018239175218694,0.9496127937382128,0,0.249867063668947,1.0,0.0455979380467355,237713.2495422364,0.726779724723519,0.8824678021070788,0.0,38.0,40.060114,0,dashboard_rule_top_quartile_v1
181,Dagon,Urban,MMR013043701,16.79300305,96.14449028,Dagon,0.0018043158100545,0.7956736771427676,0,0.2846660436473137,0.8378378378378378,0.0451078952513629,31955.389070510864,0.6723005352277602,0.9591900093939342,0.0,32.0,34.230985,0,dashboard_rule_top_quartile_v1
