date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version,adm2_name,rfh_percentile,r1h_percentile,r3h_percentile
2022-01-01,2,1011953,MMR013D001,158.0,2.987342,1.164768,5.3481016,4.520464,326.89874,134.7886,129.56435,108.69325,237.42905,final,Yangon (North),0.3696969696969697,0.24242424242424243,0.46060606060606063
2022-01-01,2,1011952,MMR013D002,13.0,2.1538463,1.0871795,6.5384617,7.1641026,328.0769,149.81538,117.52317,94.85666,215.14459,final,Yangon (East),0.2727272727272727,0.21818181818181817,0.43636363636363634
2022-01-01,2,1011954,MMR013D003,164.0,2.1646342,1.2136179,5.4695125,5.9359756,341.86584,156.34552,115.30535,95.734604,214.98325,final,Yangon (South),0.2787878787878788,0.19393939393939394,0.44242424242424244
2022-01-01,2,1011955,MMR013D004,3.0,2.0,1.1,6.333333,7.477778,311.33334,142.68889,114.754105,90.82814,214.18901,final,Yangon (West),0.22727272727272727,0.20303030303030303,0.43636363636363634
2022-01-11,2,1011953,MMR013D001,158.0,2.892405,1.0799578,7.120253,3.972152,116.39874,78.82806,129.8102,135.08746,144.81874,final,Yangon (North),0.36363636363636365,0.2787878787878788,0.36363636363636365
2022-01-11,2,1011952,MMR013D002,13.0,1.0769231,0.23589744,5.615385,4.4076924,124.23076,89.597435,116.06269,112.83729,136.61127,final,Yangon (East),0.1787878787878788,0.2,0.3393939393939394
2022-01-11,2,1011954,MMR013D003,164.0,1.5487804,0.5623984,5.4512196,4.3006096,135.65244,91.38638,117.73304,112.37134,145.92563,final,Yangon (South),0.19393939393939394,0.1787878787878788,0.34545454545454546
2022-01-11,2,1011955,MMR013D004,3.0,1.0,0.033333335,5.333333,4.388889,118.666664,87.3,119.2053,110.059166,133.98338,final,Yangon (West),0.14545454545454545,0.17575757575757575,0.32727272727272727
2022-01-21,2,1011953,MMR013D001,158.0,2.6898735,1.0831224,8.56962,3.327848,41.550632,37.42173,126.41328,162.94269,109.73299,final,Yangon (North),0.3575757575757576,0.3151515151515151,0.296969696969697
2022-01-21,2,1011952,MMR013D002,13.0,0.9230769,0.26666668,4.1538463,1.5897436,60.000004,50.55385,112.463486,138.91052,117.00359,final,Yangon (East),0.11212121212121212,0.15151515151515152,0.26666666666666666
2022-01-21,2,1011954,MMR013D003,164.0,1.8292683,0.775,5.542683,2.5510163,55.121956,50.384758,118.25574,139.61938,108.55325,final,Yangon (South),0.23636363636363636,0.20606060606060606,0.26666666666666666
2022-01-21,2,1011955,MMR013D004,3.0,0.33333334,0.011111111,3.3333333,1.1444445,58.999996,50.944443,106.43016,135.62386,114.39921,final,Yangon (West),0.11515151515151516,0.13333333333333333,0.24848484848484848
2022-02-01,2,1011953,MMR013D001,158.0,1.0949367,0.91518986,6.677215,3.07827,16.905064,19.133121,103.03874,144.55095,90.76763,final,Yangon (North),0.18484848484848485,0.2727272727272727,0.13333333333333333
2022-02-01,2,1011952,MMR013D002,13.0,0.15384616,0.025641026,2.1538463,0.52820516,24.615385,27.458975,102.55102,129.40631,91.239426,final,Yangon (East),0.03333333333333333,0.09090909090909091,0.14545454545454545
2022-02-01,2,1011954,MMR013D003,164.0,1.2378049,0.75955284,4.615854,2.0969512,20.884146,27.237602,108.30363,135.49274,80.29179,final,Yangon (South),0.16666666666666666,0.14545454545454545,0.13333333333333333
2022-02-01,2,1011955,MMR013D004,3.0,0.0,0.0,1.3333334,0.044444446,23.666668,28.244446,100.0,125.55067,86.22994,final,Yangon (West),0.05757575757575758,0.09090909090909091,0.15151515151515152
2022-02-11,2,1011953,MMR013D001,158.0,1.272152,0.9263713,5.056962,2.9246836,16.759495,14.816245,105.83462,126.9068,109.80635,final,Yangon (North),0.21818181818181817,0.22424242424242424,0.12727272727272726
2022-02-11,2,1011952,MMR013D002,13.0,0.61538464,0.30512822,1.6923077,0.5974359,22.846155,19.561539,105.84824,119.56023,113.37301,final,Yangon (East),0.09090909090909091,0.07878787878787878,0.1393939393939394
2022-02-11,2,1011954,MMR013D003,164.0,2.3841465,1.0912602,5.4512196,2.625813,19.182928,20.461788,121.22527,137.05055,94.97734,final,Yangon (South),0.30303030303030304,0.1787878787878788,0.12727272727272726
2022-02-11,2,1011955,MMR013D004,3.0,0.0,0.0,0.33333334,0.011111111,21.333334,20.122223,100.0,106.43016,104.82087,final,Yangon (West),0.05757575757575758,0.05454545454545454,0.12727272727272726
2022-02-21,2,1011953,MMR013D001,158.0,1.0443038,1.0044304,3.4113927,2.8459916,15.481013,11.368776,100.66407,107.20624,125.12245,final,Yangon (North),0.15757575757575756,0.10303030303030303,0.08484848484848485
2022-02-21,2,1011952,MMR013D002,13.0,1.9230769,1.2333333,2.6923077,1.5641025,13.230769,12.051282,111.0654,117.1875,106.91731,final,Yangon (East),0.23636363636363636,0.09696969696969697,0.04242424242424243
2022-02-21,2,1011954,MMR013D003,164.0,1.7743902,1.3359756,5.3963413,3.1867886,15.682928,13.222358,106.91944,126.98924,113.50303,final,Yangon (South),0.23030303030303031,0.1696969696969697,0.06060606060606061
2022-02-21,2,1011955,MMR013D004,3.0,2.0,1.0666667,2.0,1.0666667,11.666666,11.655556,115.38461,115.38461,100.06671,final,Yangon (West),0.22727272727272727,0.1,0.024242424242424242
2022-03-01,2,1011953,MMR013D001,158.0,2.1962025,3.2405064,4.512658,5.171308,16.537975,12.770042,87.32719,93.52443,121.20385,final,Yangon (North),0.3333333333333333,0.2,0.12121212121212122
2022-03-01,2,1011952,MMR013D002,13.0,5.076923,7.6179485,7.615384,9.15641,16.307692,16.848719,79.86182,89.11429,97.52376,final,Yangon (East),0.3696969696969697,0.23030303030303031,0.08484848484848485
2022-03-01,2,1011954,MMR013D003,164.0,4.7012196,5.9426827,8.859756,8.369919,18.945122,16.402845,88.65486,103.66373,111.87822,final,Yangon (South),0.38181818181818183,0.296969696969697,0.11515151515151516
2022-03-01,2,1011955,MMR013D004,3.0,6.0,8.533334,8.0,9.6,15.666666,17.122223,81.280785,89.0411,93.42039,final,Yangon (West),0.38181818181818183,0.23030303030303031,0.0696969696969697
2022-03-11,2,1011953,MMR013D001,158.0,2.341772,3.8149788,5.5822783,8.059916,17.759493,14.956751,83.28747,81.02869,114.04408,final,Yangon (North),0.34545454545454546,0.2606060606060606,0.14545454545454545
2022-03-11,2,1011952,MMR013D002,13.0,5.6923075,9.279488,12.692307,18.13077,20.0,23.135897,74.878784,76.48818,88.85446,final,Yangon (East),0.3878787878787879,0.31212121212121213,0.12121212121212122
2022-03-11,2,1011954,MMR013D003,164.0,7.4512196,6.6727643,13.926829,13.951423,24.82927,20.877846,106.669,99.87023,115.269516,final,Yangon (South),0.43636363636363634,0.34545454545454546,0.16363636363636364
2022-03-11,2,1011955,MMR013D004,3.0,7.6666665,10.622222,15.666666,20.222223,21.333332,24.622223,81.08108,81.938324,88.89722,final,Yangon (West),0.40606060606060607,0.32727272727272727,0.12121212121212122
2022-03-21,2,1011953,MMR013D001,158.0,19.405064,5.514346,23.943039,12.569832,35.92405,18.743671,232.11205,164.73146,172.35771,final,Yangon (North),0.509090909090909,0.4484848484848485,0.2909090909090909
2022-03-21,2,1011952,MMR013D002,13.0,42.53846,12.694872,53.30769,29.592308,60.153843,32.746155,268.6567,168.55681,172.61053,final,Yangon (East),0.5454545454545454,0.45454545454545453,0.2727272727272727
2022-03-21,2,1011954,MMR013D003,164.0,32.835365,10.266666,44.987804,22.882114,55.92683,28.619919,247.82991,179.28268,181.22241,final,Yangon (South),0.5212121212121212,0.45454545454545453,0.2787878787878788
2022-03-21,2,1011955,MMR013D004,3.0,49.666668,13.811111,63.333336,32.966667,68.66667,35.17778,290.60837,179.98245,183.35176,final,Yangon (West),0.5575757575757576,0.4484848484848485,0.2727272727272727
2022-04-01,2,1011953,MMR013D001,158.0,0.9683544,0.46181434,22.71519,9.79114,33.90506,18.040718,109.27421,187.37698,168.85352,final,Yangon (North),0.06666666666666667,0.43636363636363634,0.26666666666666666
2022-04-01,2,1011952,MMR013D002,13.0,3.5384614,2.202564,51.769226,24.176924,61.538456,33.861538,118.54752,194.56892,171.2193,final,Yangon (East),0.32727272727272727,0.4484848484848485,0.2787878787878788
2022-04-01,2,1011954,MMR013D003,164.0,2.1036584,1.1587398,42.39024,18.098171,55.865852,28.56504,115.34273,205.1688,181.33705,final,Yangon (South),0.26666666666666666,0.44242424242424244,0.2727272727272727
2022-04-01,2,1011955,MMR013D004,3.0,6.3333335,3.0777779,63.666668,27.51111,73.00001,37.155556,140.30263,211.20987,185.029,final,Yangon (West),0.39090909090909093,0.45454545454545453,0.2787878787878788
2022-04-11,2,1011953,MMR013D001,158.0,1.056962,1.5388186,21.430382,7.514979,32.069622,18.499578,92.63084,211.18999,157.7459,final,Yangon (North),0.17272727272727273,0.42424242424242425,0.2606060606060606
2022-04-11,2,1011952,MMR013D002,13.0,2.3076923,4.1076922,48.384613,19.005129,62.769226,37.733334,80.23648,222.38837,158.58633,final,Yangon (East),0.2878787878787879,0.43636363636363634,0.28484848484848485
2022-04-11,2,1011954,MMR013D003,164.0,1.945122,3.1349592,36.884144,14.560366,56.26219,31.137602,85.37378,214.12761,169.52478,final,Yangon (South),0.2545454545454545,0.4303030303030303,0.28484848484848485
2022-04-11,2,1011955,MMR013D004,3.0,3.0,5.0,59.0,21.88889,75.00001,42.122223,80.0,238.01654,169.77129,final,Yangon (West),0.29393939393939394,0.44242424242424244,0.28484848484848485
2022-04-21,2,1011953,MMR013D001,158.0,5.670886,10.113713,7.6962023,12.114346,35.050636,27.530169,70.604004,74.18456,123.11845,final,Yangon (North),0.41818181818181815,0.2909090909090909,0.2727272727272727
2022-04-21,2,1011952,MMR013D002,13.0,15.692307,16.407692,21.538462,22.717949,77.53846,53.87436,96.65828,95.74468,140.19424,final,Yangon (East),0.4727272727272727,0.36363636363636365,0.30303030303030304
2022-04-21,2,1011954,MMR013D003,164.0,10.77439,15.779879,14.823171,20.073578,65.20731,46.14248,75.91185,79.06,137.2779,final,Yangon (South),0.45454545454545453,0.3575757575757576,0.2909090909090909
2022-04-21,2,1011955,MMR013D004,3.0,16.666666,16.033333,26.0,24.11111,91.333336,58.144447,103.01109,106.48855,152.56027,final,Yangon (West),0.4727272727272727,0.38181818181818183,0.30303030303030304
2022-05-01,2,1011953,MMR013D001,158.0,68.29114,43.62215,75.01898,55.274685,102.24684,70.23713,150.7361,132.7572,142.5451,final,Yangon (North),0.5757575757575758,0.503030303030303,0.34545454545454546
2022-05-01,2,1011952,MMR013D002,13.0,75.0,54.2,93.0,74.715385,152.38461,108.04872,135.13513,122.93737,139.21838,final,Yangon (East),0.5696969696969697,0.503030303030303,0.36363636363636365
2022-05-01,2,1011954,MMR013D003,164.0,77.810974,56.502235,90.53049,75.417076,141.78049,101.88516,134.6471,118.793785,137.32541,final,Yangon (South),0.5757575757575758,0.503030303030303,0.36363636363636365
2022-05-01,2,1011955,MMR013D004,3.0,65.666664,45.68889,85.33333,66.72222,157.0,103.833336,139.41254,125.94887,148.85146,final,Yangon (West),0.5757575757575758,0.509090909090909,0.3696969696969697
2022-05-11,2,1011953,MMR013D001,158.0,133.11392,76.12764,207.07594,129.8635,234.08861,145.4384,170.24275,157.2523,158.92792,final,Yangon (North),0.7090909090909091,0.5757575757575758,0.42424242424242425
2022-05-11,2,1011952,MMR013D002,13.0,139.23077,95.03846,229.92308,165.64615,291.0,202.78204,144.17532,137.6668,142.45697,final,Yangon (East),0.7151515151515152,0.5696969696969697,0.4212121212121212
2022-05-11,2,1011954,MMR013D003,164.0,187.60365,101.97988,276.18903,174.262,327.0,202.77377,180.03726,156.85925,159.78918,final,Yangon (South),0.8181818181818182,0.5818181818181818,0.43636363636363634
2022-05-11,2,1011955,MMR013D004,3.0,124.666664,83.37778,207.0,145.1,281.66666,187.2111,146.71863,141.23917,149.14157,final,Yangon (West),0.7151515151515152,0.5696969696969697,0.42424242424242425
2022-05-21,2,1011953,MMR013D001,158.0,133.37341,98.587555,334.77847,218.33734,366.41772,243.02151,133.58112,152.13689,149.75223,final,Yangon (North),0.7151515151515152,0.6424242424242425,0.4727272727272727
2022-05-21,2,1011952,MMR013D002,13.0,141.0,120.95898,355.23077,270.19745,430.07693,322.5077,115.91076,130.89902,132.84479,final,Yangon (East),0.7393939393939394,0.6666666666666666,0.48484848484848486
2022-05-21,2,1011954,MMR013D003,164.0,129.20122,121.26484,394.61584,279.74695,454.42682,322.70264,106.2855,140.3407,140.19626,final,Yangon (South),0.6848484848484848,0.6606060606060606,0.4909090909090909
2022-05-21,2,1011955,MMR013D004,3.0,124.666664,108.18889,315.0,237.25555,404.3333,294.33334,114.55777,132.09192,136.74832,final,Yangon (West),0.7151515151515152,0.6515151515151515,0.48484848484848486
2022-06-01,2,1011953,MMR013D001,158.0,115.1519,182.21013,381.63922,356.92532,479.3734,421.99115,64.18024,106.82845,113.43875,final,Yangon (North),0.6484848484848484,0.6727272727272727,0.503030303030303
2022-06-01,2,1011952,MMR013D002,13.0,140.92308,185.76666,421.15387,401.7641,565.9231,500.6564,76.492966,104.76683,112.907326,final,Yangon (East),0.7333333333333333,0.7090909090909091,0.5333333333333333
2022-06-01,2,1011954,MMR013D003,164.0,131.48781,166.28638,448.29266,389.5311,581.2134,483.04633,79.68398,114.89402,120.11429,final,Yangon (South),0.6909090909090909,0.696969696969697,0.5272727272727272
2022-06-01,2,1011955,MMR013D004,3.0,138.0,175.57777,387.3333,367.14444,536.3333,461.37778,79.190254,105.42501,116.071846,final,Yangon (West),0.7878787878787878,0.7272727272727273,0.5333333333333333
2022-06-11,2,1011953,MMR013D001,158.0,181.70253,214.4652,430.22784,495.26288,658.7342,632.64136,85.07159,86.999825,104.09209,final,Yangon (North),0.8424242424242424,0.7454545454545455,0.5636363636363636
2022-06-11,2,1011952,MMR013D002,13.0,139.53847,221.46666,421.46155,528.1923,699.7692,712.84357,63.823288,79.98269,98.178665,final,Yangon (East),0.7212121212121212,0.7151515151515152,0.5696969696969697
2022-06-11,2,1011954,MMR013D003,164.0,92.59146,204.45143,353.2805,492.00266,666.35364,680.825,46.593838,72.08824,97.88993,final,Yangon (South),0.5878787878787879,0.6424242424242425,0.5636363636363636
2022-06-11,2,1011955,MMR013D004,3.0,129.66667,215.12222,392.3333,498.8889,658.3333,665.87775,61.178135,78.853355,98.87544,final,Yangon (West),0.7575757575757576,0.7333333333333333,0.5818181818181818
2022-06-21,2,1011953,MMR013D001,158.0,112.93671,189.2365,409.79114,585.9118,752.2658,816.3635,60.7181,70.1951,92.19618,final,Yangon (North),0.6363636363636364,0.7090909090909091,0.6121212121212121
2022-06-21,2,1011952,MMR013D002,13.0,119.92308,201.70256,400.38464,608.9359,777.1539,901.85126,60.436153,66.03045,86.24941,final,Yangon (East),0.6727272727272727,0.696969696969697,0.593939393939394
2022-06-21,2,1011954,MMR013D003,164.0,114.243904,196.03252,338.32318,566.7703,747.7622,866.5909,59.315727,60.045647,86.36646,final,Yangon (South),0.6484848484848484,0.6303030303030303,0.5757575757575758
2022-06-21,2,1011955,MMR013D004,3.0,106.666664,188.46666,374.33334,579.1667,715.3334,840.5333,57.718815,64.93581,85.19278,final,Yangon (West),0.6575757575757576,0.7151515151515152,0.593939393939394
2022-07-01,2,1011953,MMR013D001,158.0,225.31645,201.9154,519.9557,605.61707,976.6139,1017.81714,111.30948,85.971344,95.97159,final,Yangon (North),0.9212121212121213,0.8121212121212121,0.6787878787878788
2022-07-01,2,1011952,MMR013D002,13.0,226.53847,185.98206,486.0,609.1513,1000.1539,1085.6307,121.23572,79.94773,92.16262,final,Yangon (East),0.9212121212121213,0.793939393939394,0.6666666666666666
2022-07-01,2,1011954,MMR013D003,164.0,277.0122,211.5815,483.84756,612.0654,1022.6708,1077.0137,130.21066,79.22135,94.977615,final,Yangon (South),0.9333333333333333,0.7393939393939394,0.6666666666666666
2022-07-01,2,1011955,MMR013D004,3.0,192.0,165.17778,428.33334,568.76666,901.0,1002.6333,115.76129,75.524315,89.91366,final,Yangon (West),0.8848484848484849,0.7575757575757576,0.6666666666666666
2022-07-11,2,1011953,MMR013D001,158.0,129.29747,193.29642,467.55066,584.4483,1104.8544,1209.5747,67.72562,80.1683,91.37803,final,Yangon (North),0.6909090909090909,0.7818181818181819,0.703030303030303
2022-07-11,2,1011952,MMR013D002,13.0,106.69231,167.05385,453.15387,554.73846,1104.5385,1248.5769,64.91706,81.85142,88.5098,final,Yangon (East),0.6303030303030303,0.7393939393939394,0.696969696969697
2022-07-11,2,1011954,MMR013D003,164.0,141.2683,216.8437,532.5244,624.4577,1161.9939,1290.7224,65.93304,85.394844,90.06512,final,Yangon (South),0.7151515151515152,0.7818181818181819,0.696969696969697
2022-07-11,2,1011955,MMR013D004,3.0,106.666664,148.2,405.3333,501.84445,1004.6667,1145.8334,72.88947,80.958435,87.73353,final,Yangon (West),0.6575757575757576,0.7393939393939394,0.6909090909090909
2022-07-21,2,1011953,MMR013D001,158.0,148.87341,251.01857,503.48734,646.2304,1248.0569,1450.4795,60.102444,78.08102,86.09238,final,Yangon (North),0.7636363636363637,0.8,0.7575757575757576
2022-07-21,2,1011952,MMR013D002,13.0,151.92308,242.47949,485.15387,595.5154,1240.7693,1474.6487,63.408516,81.6222,84.19359,final,Yangon (East),0.7696969696969697,0.7878787878787878,0.7515151515151515
2022-07-21,2,1011954,MMR013D003,164.0,170.70122,304.30408,588.98175,732.72925,1321.9207,1579.2466,56.805336,80.51487,83.7572,final,Yangon (South),0.7636363636363637,0.8484848484848485,0.7393939393939394
2022-07-21,2,1011955,MMR013D004,3.0,133.0,213.06667,431.66666,526.44446,1121.0,1342.8667,63.2834,82.166,83.53942,final,Yangon (West),0.7727272727272727,0.7636363636363637,0.7393939393939394
2022-08-01,2,1011953,MMR013D001,158.0,148.5,193.56561,426.6709,637.8806,1328.2657,1600.423,77.30442,67.146355,83.04763,final,Yangon (North),0.7575757575757576,0.7393939393939394,0.7818181818181819
2022-08-01,2,1011952,MMR013D002,13.0,224.07692,210.01794,482.69232,619.5513,1389.8462,1630.4667,106.53851,78.08684,85.28735,final,Yangon (East),0.9151515151515152,0.7818181818181819,0.793939393939394
2022-08-01,2,1011954,MMR013D003,164.0,298.2927,266.94046,610.2622,788.0882,1542.4025,1789.6848,111.529076,77.57803,86.221405,final,Yangon (South),0.9515151515151515,0.8666666666666667,0.7878787878787878
2022-08-01,2,1011955,MMR013D004,3.0,199.66667,188.15555,439.3333,549.42224,1255.0,1485.3334,105.95951,80.143486,84.544846,final,Yangon (West),0.9151515151515152,0.7878787878787878,0.806060606060606
2022-08-11,2,1011953,MMR013D001,158.0,282.65823,163.61603,580.0316,608.2002,1477.81,1687.9114,170.59958,95.4063,87.58935,final,Yangon (North),0.9757575757575757,0.8787878787878788,0.8484848484848485
2022-08-11,2,1011952,MMR013D002,13.0,346.76923,177.63077,722.7692,630.1282,1597.3845,1713.059,192.61224,114.5862,93.26714,final,Yangon (East),0.9939393939393939,0.9636363636363636,0.8787878787878788
2022-08-11,2,1011954,MMR013D003,164.0,414.40854,223.20346,883.40247,794.44794,1769.2074,1910.9083,183.78711,111.127,92.60398,final,Yangon (South),0.9939393939393939,0.9818181818181818,0.8484848484848485
2022-08-11,2,1011955,MMR013D004,3.0,311.0,161.58888,643.6667,562.8111,1441.3334,1563.5444,189.68852,114.23987,92.20863,final,Yangon (West),0.9939393939393939,0.9696969696969697,0.8848484848484849
2022-08-21,2,1011953,MMR013D001,158.0,144.49367,172.65485,575.6519,529.8365,1488.9304,1761.9788,84.14838,108.566246,84.547165,final,Yangon (North),0.7515151515151515,0.8727272727272727,0.8545454545454545
2022-08-21,2,1011952,MMR013D002,13.0,153.53847,184.24103,724.3846,571.8898,1609.9232,1776.3411,83.77595,126.43396,90.65772,final,Yangon (East),0.7818181818181819,0.9696969696969697,0.8909090909090909
2022-08-21,2,1011954,MMR013D003,164.0,162.53049,228.99147,875.2317,719.1354,1802.5367,2018.6349,71.59684,121.55624,89.32129,final,Yangon (South),0.7454545454545455,0.9757575757575757,0.8666666666666667
2022-08-21,2,1011955,MMR013D004,3.0,128.0,162.01111,638.6667,511.75555,1444.6667,1617.3667,79.63542,124.55923,89.355064,final,Yangon (West),0.7333333333333333,0.9636363636363636,0.8909090909090909
2022-09-01,2,1011953,MMR013D001,158.0,94.03797,122.24283,521.1899,458.5137,1467.8164,1702.0114,77.83383,113.52197,86.28041,final,Yangon (North),0.593939393939394,0.8181818181818182,0.8424242424242424
2022-09-01,2,1011952,MMR013D002,13.0,92.38461,119.96923,592.69226,481.84103,1561.3846,1710.5436,77.92687,122.769485,91.30544,final,Yangon (East),0.6181818181818182,0.8727272727272727,0.8484848484848485
2022-09-01,2,1011954,MMR013D003,164.0,112.10976,148.67256,689.04877,600.8675,1783.1586,2001.0211,76.20733,114.55455,89.13957,final,Yangon (South),0.6363636363636364,0.9090909090909091,0.8545454545454545
2022-09-01,2,1011955,MMR013D004,3.0,83.333336,103.35555,522.3333,426.95554,1390.0001,1545.1444,81.52174,122.08046,89.99162,final,Yangon (West),0.6060606060606061,0.8484848484848485,0.8545454545454545
2022-09-11,2,1011953,MMR013D001,158.0,100.841774,127.03207,339.3734,421.92975,1386.9557,1614.5782,80.16368,80.66278,85.945564,final,Yangon (North),0.6242424242424243,0.6484848484848484,0.8121212121212121
2022-09-11,2,1011952,MMR013D002,13.0,78.69231,113.1641,324.6154,417.37436,1500.5385,1602.2411,70.82719,78.03868,93.67222,final,Yangon (East),0.5757575757575758,0.6303030303030303,0.8242424242424242
2022-09-11,2,1011954,MMR013D003,164.0,101.652435,139.45508,376.2927,517.1191,1792.2196,1936.0248,73.830864,73.02792,92.59127,final,Yangon (South),0.6060606060606061,0.6484848484848484,0.8606060606060606
2022-09-11,2,1011955,MMR013D004,3.0,60.0,94.32222,271.33334,359.68887,1320.3334,1424.3445,65.443565,75.772354,92.72316,final,Yangon (West),0.5666666666666667,0.6060606060606061,0.8242424242424242
2022-09-21,2,1011953,MMR013D001,158.0,189.2848,105.12152,384.16455,354.39642,1463.3037,1530.4633,176.42764,108.282814,95.62611,final,Yangon (North),0.8848484848484849,0.6787878787878788,0.8363636363636363
2022-09-21,2,1011952,MMR013D002,13.0,171.84616,95.1718,342.9231,328.3051,1552.4615,1495.7102,176.54286,104.38577,103.78163,final,Yangon (East),0.806060606060606,0.6424242424242425,0.8363636363636363
2022-09-21,2,1011954,MMR013D003,164.0,198.9939,116.64248,412.7561,404.7701,1876.9696,1856.6348,167.69955,101.94889,101.092316,final,Yangon (South),0.8606060606060606,0.6787878787878788,0.8848484848484849
2022-09-21,2,1011955,MMR013D004,3.0,129.66667,78.48889,273.0,276.16666,1343.3333,1314.3667,161.2989,98.87375,102.19549,final,Yangon (West),0.7575757575757576,0.6121212121212121,0.8303030303030303
2022-10-01,2,1011953,MMR013D001,158.0,96.139244,69.9249,386.26584,302.0785,1334.1266,1398.4728,134.9875,127.41557,95.415215,final,Yangon (North),0.6,0.6848484848484848,0.7878787878787878
2022-10-01,2,1011952,MMR013D002,13.0,87.0,67.43077,337.53845,275.76666,1412.9231,1377.1589,127.017845,122.001114,102.587555,final,Yangon (East),0.6,0.6363636363636364,0.806060606060606
2022-10-01,2,1011954,MMR013D003,164.0,108.96342,75.40203,409.60974,331.4996,1708.9208,1720.4553,141.74197,123.212555,99.33151,final,Yangon (South),0.6303030303030303,0.6666666666666666,0.8181818181818182
2022-10-01,2,1011955,MMR013D004,3.0,79.0,59.68889,268.6667,232.5,1230.3333,1208.8778,129.85228,115.22808,101.76752,final,Yangon (West),0.6,0.6,0.8
2022-10-11,2,1011953,MMR013D001,158.0,35.57595,52.260548,321.0,227.30696,1240.405,1257.4369,70.86197,140.33157,98.65087,final,Yangon (North),0.5393939393939394,0.6242424242424243,0.7454545454545455
2022-10-11,2,1011952,MMR013D002,13.0,25.923077,55.51282,284.76923,218.11539,1332.1538,1265.6179,51.101696,129.87416,105.236496,final,Yangon (East),0.503030303030303,0.6,0.7818181818181819
2022-10-11,2,1011954,MMR013D003,164.0,23.95122,61.436584,331.90854,253.4811,1591.6036,1565.0481,43.577225,130.34166,101.69139,final,Yangon (South),0.503030303030303,0.6242424242424243,0.8
2022-10-11,2,1011955,MMR013D004,3.0,20.666666,50.8,229.33334,188.97778,1144.3333,1111.4778,45.997612,120.804214,102.94278,final,Yangon (West),0.4909090909090909,0.5757575757575758,0.7454545454545455
2022-10-21,2,1011953,MMR013D001,158.0,29.594936,44.842194,161.31013,167.02763,1121.1266,1051.2605,69.408936,96.67641,106.61447,final,Yangon (North),0.5272727272727272,0.5454545454545454,0.7151515151515152
2022-10-21,2,1011952,MMR013D002,13.0,42.46154,41.489742,155.38461,164.43333,1222.6923,1064.6282,102.09035,94.659424,114.77748,final,Yangon (East),0.5393939393939394,0.5333333333333333,0.7333333333333333
2022-10-21,2,1011954,MMR013D003,164.0,44.219513,43.748577,177.13416,180.58719,1465.1218,1304.4927,100.96605,98.1394,112.26652,final,Yangon (South),0.5515151515151515,0.5515151515151515,0.7636363636363637
2022-10-21,2,1011955,MMR013D004,3.0,43.666668,38.366665,143.33333,148.85556,1055.0,936.7778,112.221375,96.41077,112.55309,final,Yangon (West),0.5515151515151515,0.5333333333333333,0.7272727272727273
2022-11-01,2,1011953,MMR013D001,158.0,2.398734,19.307594,67.56962,116.41034,975.02527,877.0025,30.437952,59.772186,111.113655,final,Yangon (North),0.3515151515151515,0.4909090909090909,0.6727272727272727
2022-11-01,2,1011952,MMR013D002,13.0,2.1538463,23.120512,70.53846,120.12308,1000.7692,877.7308,25.439957,60.371326,113.93839,final,Yangon (East),0.2727272727272727,0.48484848484848486,0.6727272727272727
2022-11-01,2,1011954,MMR013D003,164.0,2.652439,24.031708,70.823166,129.21687,1169.4816,1061.584,26.358902,56.49302,110.11618,final,Yangon (South),0.3212121212121212,0.48484848484848486,0.703030303030303
2022-11-01,2,1011955,MMR013D004,3.0,2.0,22.711111,66.333336,111.87778,857.3334,771.3333,25.260624,61.03242,111.07773,final,Yangon (West),0.22727272727272727,0.46060606060606063,0.6484848484848484
2022-11-11,2,1011953,MMR013D001,158.0,17.531645,4.708017,49.525314,68.8578,709.8986,718.0945,232.09317,73.824715,98.86656,final,Yangon (North),0.503030303030303,0.47878787878787876,0.5818181818181818
2022-11-11,2,1011952,MMR013D002,13.0,24.461538,7.425641,69.07693,72.0359,678.4616,707.52563,237.10277,96.15897,95.92098,final,Yangon (East),0.49696969696969695,0.4727272727272727,0.5575757575757576
2022-11-11,2,1011954,MMR013D003,164.0,24.841463,7.0768294,71.71342,74.85712,779.91473,845.45734,247.09683,96.06335,92.29325,final,Yangon (South),0.509090909090909,0.4909090909090909,0.593939393939394
2022-11-11,2,1011955,MMR013D004,3.0,27.333334,7.388889,73.0,68.46667,573.6666,617.13336,260.98657,106.17059,93.013275,final,Yangon (West),0.503030303030303,0.4727272727272727,0.5515151515151515
2022-11-21,2,1011953,MMR013D001,158.0,20.449368,4.35654,40.379745,28.372152,585.8544,549.7962,271.99548,135.98087,106.49935,final,Yangon (North),0.5151515151515151,0.46060606060606063,0.5515151515151515
2022-11-21,2,1011952,MMR013D002,13.0,37.076923,8.2384615,63.692307,38.784615,562.0,531.5231,317.83847,156.88687,105.68045,final,Yangon (East),0.5272727272727272,0.46060606060606063,0.5272727272727272
2022-11-21,2,1011954,MMR013D003,164.0,34.737804,8.140651,62.231705,39.249187,652.122,624.6065,302.40363,151.93884,104.37027,final,Yangon (South),0.5272727272727272,0.4666666666666667,0.5515151515151515
2022-11-21,2,1011955,MMR013D004,3.0,39.333332,9.111111,68.666664,39.211113,485.0,464.23334,314.17322,166.62477,104.42566,final,Yangon (West),0.5303030303030303,0.4666666666666667,0.5151515151515151
