time,place,status,tsunami,significance,data_type,magnitudo,state,longitude,latitude,depth,date
1616632133494,"119 km NNW of Pathein, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,94.1714,17.7099,10.0,2021-03-25 00:28:53.494000+00:00
1619815653896,"39 km SSW of Loikaw, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,97.1038,19.3381,15.0,2021-04-30 20:47:33.896000+00:00
1621292074366,"261 km SW of Mawlamyinegyunn, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,93.7329,14.5393,25.9,2021-05-17 22:54:34.366000+00:00
1621643911888,"26 km ENE of Taungdwingyi, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,95.7789,20.0893,10.0,2021-05-22 00:38:31.888000+00:00
1631550644158,"299 km WSW of Dawei, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,95.722,12.8565,10.0,2021-09-13 16:30:44.158000+00:00
1636885811352,"207 km WSW of Pathein, Myanmar",reviewed,0,354,earthquake,4.8, Myanmar,93.0067,15.9095,10.0,2021-11-14 10:30:11.352000+00:00
1638220926678,"83 km W of Yenangyaung, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,94.0737,20.5401,62.35,2021-11-29 21:22:06.678000+00:00
1640350050331,"17 km W of Pyu, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,96.2729,18.4813,14.42,2021-12-24 12:47:30.331000+00:00
1647142096992,"211 km SW of Pathein, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,93.5518,15.2481,10.0,2022-03-13 03:28:16.992000+00:00
1654101795623,"90 km NW of Pathein, Myanmar",reviewed,0,417,earthquake,5.2, Myanmar,94.2503,17.4476,26.0,2022-06-01 16:43:15.623000+00:00
1654140338465,"96 km NNW of Pathein, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,94.253,17.5218,10.0,2022-06-02 03:25:38.465000+00:00
1656815172521,"43 km WNW of Myaydo, Myanmar",reviewed,0,401,earthquake,5.1, Myanmar,94.8605,19.5636,10.0,2022-07-03 02:26:12.521000+00:00
1657038590146,"63 km SW of Pyay, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,94.7462,18.4692,49.73,2022-07-05 16:29:50.146000+00:00
1657227675773,"40 km ENE of Pyu, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.782,18.6394,10.0,2022-07-07 21:01:15.773000+00:00
1664107368675,"99 km W of Myanaung, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,94.3829,18.2251,22.461,2022-09-25 12:02:48.675000+00:00
1665463860817,Myanmar,reviewed,0,259,earthquake,4.1,Myanmar,94.6638,19.6388,72.46,2022-10-11 04:51:00.817000+00:00
1666696174944,"49 km W of Minbu, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,94.4057,20.1966,64.331,2022-10-25 11:09:34.944000+00:00
1667308189581,"64 km SSW of Minbu, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,94.5597,19.6848,68.26,2022-11-01 13:09:49.581000+00:00
1670153629125,"51 km E of Pyapon, Myanmar",reviewed,0,246,earthquake,4.0, Myanmar,96.1565,16.2075,10.0,2022-12-04 11:33:49.125000+00:00
1671471077786,"39 km NNW of Nay Pyi Taw, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,95.9786,20.0744,10.0,2022-12-19 17:31:17.786000+00:00
1672550829979,"157 km WNW of Pathein, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,93.4248,17.4535,39.85,2023-01-01 05:27:09.979000+00:00
1675299892791,"75 km WSW of Minbu, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,94.2003,19.9292,36.678,2023-02-02 01:04:52.791000+00:00
1676954449223,"120 km SSE of Pyapon, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,96.1335,15.2852,13.027,2023-02-21 04:40:49.223000+00:00
1677769466543,"162 km WSW of Pathein, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,93.3461,16.1726,10.0,2023-03-02 15:04:26.543000+00:00
1677769466543,"162 km WSW of Pathein, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,93.3461,16.1726,10.0,2023-03-02 15:04:26.543000+00:00
1679727107013,"34 km W of Myanaung, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,94.9979,18.3402,53.519,2023-03-25 06:51:47.013000+00:00
1680724494348,"100 km SSE of Pyapon, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,96.0008,15.4297,11.864,2023-04-05 19:54:54.348000+00:00
1686131630779,"20 km SSW of Nyaungdon, Myanmar",reviewed,0,364,earthquake,4.8, Myanmar,95.5462,16.8861,10.0,2023-06-07 09:53:50.779000+00:00
1687138824074,"131 km SSE of Pyapon, Myanmar",reviewed,0,488,earthquake,5.6, Myanmar,96.2895,15.2546,13.518,2023-06-19 01:40:24.074000+00:00
1687146415189,"131 km SSE of Pyapon, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,96.3568,15.296,13.493,2023-06-19 03:46:55.189000+00:00
1687148029633,"129 km SSE of Pyapon, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.2152,15.235,10.0,2023-06-19 04:13:49.633000+00:00
1687148070786,"111 km SSE of Pyapon, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,96.1871,15.4065,10.0,2023-06-19 04:14:30.786000+00:00
1687174610653,"117 km SSE of Pyapon, Myanmar",reviewed,0,340,earthquake,4.7, Myanmar,96.2849,15.4018,10.0,2023-06-19 11:36:50.653000+00:00
1687253025513,"130 km SSE of Pyapon, Myanmar",reviewed,0,271,earthquake,4.2, Myanmar,96.2519,15.2432,10.0,2023-06-20 09:23:45.513000+00:00
1687315638225,"108 km SSE of Pyapon, Myanmar",reviewed,0,326,earthquake,4.6, Myanmar,96.1549,15.4201,10.0,2023-06-21 02:47:18.225000+00:00
1687336002073,"135 km SSE of Pyapon, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,96.3573,15.2518,10.0,2023-06-21 08:26:42.073000+00:00
1687371987016,"130 km SE of Pyapon, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,96.3708,15.3125,10.0,2023-06-21 18:26:27.016000+00:00
1687382526596,"145 km SE of Pyapon, Myanmar",reviewed,0,298,earthquake,4.4, Myanmar,96.4824,15.2265,10.0,2023-06-21 21:22:06.596000+00:00
1687384711267,"120 km SE of Pyapon, Myanmar",reviewed,0,284,earthquake,4.3, Myanmar,96.356,15.4197,10.0,2023-06-21 21:58:31.267000+00:00
1687392776808,"112 km SSE of Pyapon, Myanmar",reviewed,0,369,earthquake,4.9, Myanmar,96.2622,15.4378,13.561,2023-06-22 00:12:56.808000+00:00
1687415651948,"113 km SSE of Pyapon, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,96.1679,15.3774,10.0,2023-06-22 06:34:11.948000+00:00
1688577145359,"23 km W of Myanaung, Myanmar",reviewed,0,259,earthquake,4.1, Myanmar,95.0973,18.2484,68.654,2023-07-05 17:12:25.359000+00:00
1690094852251,"168 km W of Pyay, Myanmar",reviewed,0,312,earthquake,4.5, Myanmar,93.648,18.5437,10.0,2023-07-23 06:47:32.251000+00:00
