radio,MCC,MNC,TAC,CID,LON,LAT,RANGE,averageSignal,Network,adm3_name
UMTS,414,1,351,2042489,96.087112426758,16.959457397461,1000,0,MPT,Shwepyithar
UMTS,414,1,351,2042494,96.087112426758,16.959457397461,1000,0,MPT,Shwepyithar
GSM,414,1,302,16683,96.158101,16.83565,1000,0,MPT,Yankin
GSM,414,1,353,16801,96.157150268555,16.838607788086,1000,0,MPT,Yankin
UMTS,414,1,352,2705162,96.159896850586,16.77131652832,1000,0,MPT,Kyauktada
UMTS,414,1,352,2705165,96.159896850586,16.77131652832,1000,0,MPT,Kyauktada
UMTS,414,1,352,2705159,96.159896850586,16.77131652832,1000,0,MPT,Kyauktada
UMTS,414,1,351,2043034,96.170883178711,16.886672973633,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,351,2043035,96.170883178711,16.886672973633,1000,0,MPT,Dagon Myothit (North)
GSM,414,1,353,16961,96.170197,16.833115,1000,0,MPT,Yankin
GSM,414,1,302,16681,96.164766,16.836361,1000,0,MPT,Yankin
UMTS,414,1,351,2041835,96.165390014648,16.904525756836,1000,0,MPT,North Okkalapa
UMTS,414,1,351,2041623,96.165390014648,16.91276550293,1000,0,MPT,North Okkalapa
UMTS,414,1,351,2042614,96.165390014648,16.91276550293,1000,0,MPT,North Okkalapa
UMTS,414,1,351,2042612,96.164016723633,16.916885375977,1000,0,MPT,North Okkalapa
UMTS,414,1,352,2703047,96.151657104492,16.772689819336,1000,0,MPT,Latha
UMTS,414,1,352,2703140,96.169509887695,16.775436401367,1000,0,MPT,Botahtaung
UMTS,414,1,352,2703143,96.169509887695,16.775436401367,1000,0,MPT,Botahtaung
UMTS,414,1,352,2703053,96.151657104492,16.772689819336,1000,0,MPT,Latha
UMTS,414,1,352,2703050,96.151657104492,16.772689819336,1000,0,MPT,Latha
UMTS,414,1,352,2704639,96.21208190918,16.791915893555,1000,0,MPT,Thaketa
UMTS,414,1,352,2704637,96.21208190918,16.791915893555,1000,0,MPT,Thaketa
UMTS,414,1,351,2041679,96.100845336914,16.860580444336,1000,0,MPT,Mayangone
GSM,414,1,300,10231,96.12648,16.861496,1000,0,MPT,Hlaing
UMTS,414,1,352,2049251,96.121444702148,16.830368041992,1000,0,MPT,Kamaryut
UMTS,414,1,352,2049248,96.121444702148,16.830368041992,1000,0,MPT,Kamaryut
UMTS,414,1,357,2769863,96.134319,16.800671,1189,0,MPT,Sanchaung
UMTS,414,1,357,2769869,96.131646,16.798586,1000,0,MPT,Sanchaung
UMTS,414,1,352,2047638,96.123161,16.830025,1000,0,MPT,Kamaryut
UMTS,414,1,356,2769177,96.143074,16.77475,1000,0,MPT,Lanmadaw
UMTS,414,1,351,2041798,96.131315,16.929674,1000,0,MPT,Mingaladon
UMTS,414,1,351,2041801,96.13298,16.929863,2719,0,MPT,Mingaladon
UMTS,414,1,351,2041800,96.1306,16.936111,1000,0,MPT,Mingaladon
UMTS,414,1,351,2043092,96.128464,16.942368,1000,0,MPT,Mingaladon
UMTS,414,1,351,2042361,96.126938,16.949387,1000,0,MPT,Mingaladon
UMTS,414,1,351,2042362,96.126938,16.959549,1000,0,MPT,Mingaladon
GSM,414,1,307,13142,96.204053,17.090448,2853,0,MPT,Hlegu
GSM,414,1,307,13651,96.199231,17.096394,12220,0,MPT,Hlegu
UMTS,414,1,357,2768759,96.134589,16.808199,1000,0,MPT,Sanchaung
UMTS,414,1,352,2041924,96.122818,16.845278,1000,0,MPT,Hlaing
UMTS,414,1,352,2041921,96.122818,16.845278,1000,0,MPT,Hlaing
UMTS,414,1,353,2703234,96.171982,16.806747,1000,0,MPT,Bahan
UMTS,414,1,355,2703488,96.269302,16.827164,1000,0,MPT,Dagon Myothit (Seikkan)
UMTS,414,1,355,2703479,96.26838684082,16.826248168945,1000,0,MPT,Dagon Myothit (Seikkan)
UMTS,414,1,355,2704565,96.253280639648,16.763076782227,1000,0,MPT,Thanlyin
UMTS,414,1,352,2041918,96.122818,16.84584,1000,0,MPT,Hlaing
UMTS,414,1,356,2787970,96.157150268555,16.776809692383,1000,0,MPT,Pabedan
UMTS,414,1,352,2041763,96.100845336914,16.879806518555,1000,0,MPT,Insein
UMTS,414,1,358,2900236,96.151657,16.843414,1000,0,MPT,Mayangone
UMTS,414,1,352,2048200,96.133118,16.825562,1000,0,MPT,Kamaryut
UMTS,414,1,352,2048202,96.134491,16.825905,1000,0,MPT,Kamaryut
GSM,414,1,4000,36,96.217752,17.281934,8198,0,MPT,Hlegu
GSM,414,1,4000,42,96.224738,17.294951,6613,0,MPT,Hlegu
GSM,414,1,4000,41,96.194097,17.184065,3139,0,MPT,Hlegu
GSM,414,1,307,13132,96.194813,17.133339,3238,0,MPT,Hlegu
GSM,414,1,4000,4,96.28086,17.368887,6051,0,MPT,Hlegu
UMTS,414,1,351,2043839,96.182374,17.104032,4752,0,MPT,Hlegu
GSM,414,1,307,13261,96.16181,17.050365,2022,0,MPT,Mingaladon
UMTS,414,1,354,2697637,96.147317,17.011337,6048,0,MPT,Mingaladon
UMTS,414,1,354,2698378,96.148636,16.962914,3017,0,MPT,Mingaladon
UMTS,414,1,351,2043094,96.152687,16.940231,1531,0,MPT,Mingaladon
UMTS,414,1,354,2697547,96.156464,16.932866,1000,0,MPT,Mingaladon
GSM,414,1,301,13851,96.150894,16.935349,1000,0,MPT,Mingaladon
UMTS,414,1,354,2698168,96.145248,16.932907,1000,0,MPT,Mingaladon
UMTS,414,1,351,2043088,96.146439,16.933365,1000,0,MPT,Mingaladon
UMTS,414,1,351,2042043,96.139984,16.931168,1000,0,MPT,Mingaladon
UMTS,414,1,351,2042044,96.135677,16.929744,1000,0,MPT,Mingaladon
UMTS,414,1,351,2042054,96.133652,16.922836,1000,0,MPT,Mingaladon
UMTS,414,1,351,2042051,96.12831,16.911647,3845,0,MPT,Mingaladon
UMTS,414,1,352,2041960,96.122501,16.902202,1000,0,MPT,Insein
UMTS,414,1,352,2041898,96.114578,16.908155,1000,0,MPT,Insein
UMTS,414,1,352,2042337,96.115952,16.907578,1000,0,MPT,Insein
UMTS,414,1,352,2041901,96.109848,16.908493,1000,0,MPT,Insein
UMTS,414,1,352,2042342,96.106338,16.906414,1000,0,MPT,Insein
UMTS,414,1,352,2041720,96.100123,16.904887,1000,0,MPT,Insein
UMTS,414,1,352,2041719,96.095627,16.901505,1000,0,MPT,Insein
UMTS,414,1,352,2042478,96.096039,16.88942,1000,0,MPT,Insein
UMTS,414,1,352,2042729,96.096725,16.888046,1000,0,MPT,Insein
UMTS,414,1,352,2042732,96.095548,16.886542,1000,0,MPT,Insein
UMTS,414,1,352,2042479,96.093636,16.88839,1000,0,MPT,Insein
UMTS,414,1,352,2043003,96.095352,16.885986,1000,0,MPT,Insein
UMTS,414,1,352,2042484,96.095352172852,16.885299682617,1000,0,MPT,Insein
UMTS,414,1,352,2042731,96.097927,16.884098,1000,0,MPT,Insein
UMTS,414,1,352,2041764,96.103363,16.873169,1000,0,MPT,Insein
UMTS,414,1,352,2041731,96.110115,16.872459,1000,0,MPT,Insein
UMTS,414,1,352,2042695,96.113204956055,16.867446899414,1000,0,MPT,Mayangone
UMTS,414,1,352,2042654,96.114426,16.862869,1000,0,MPT,Mayangone
UMTS,414,1,354,2697550,96.156006,16.932144,1000,0,MPT,Mingaladon
GSM,414,1,307,13792,96.153030395508,16.93473815918,1000,0,MPT,Mingaladon
GSM,414,1,307,13212,96.149254,16.935425,1000,0,MPT,Mingaladon
UMTS,414,1,351,2042055,96.132156,16.926224,1000,0,MPT,Mingaladon
UMTS,414,1,354,2697022,96.127853,16.904526,1114,0,MPT,Mingaladon
UMTS,414,1,352,2041722,96.096137,16.900602,1000,0,MPT,Insein
UMTS,414,1,352,2043781,96.096039,16.897659,1000,0,MPT,Insein
UMTS,414,1,352,2043778,96.095078,16.894775,1000,0,MPT,Insein
UMTS,414,1,352,2042477,96.095352,16.891136,1000,0,MPT,Insein
UMTS,414,1,352,2042482,96.092331,16.888321,1000,0,MPT,Insein
UMTS,414,1,352,2043000,96.096382,16.884956,1000,0,MPT,Insein
UMTS,414,1,352,2041760,96.099391,16.880372,1000,0,MPT,Insein
UMTS,414,1,352,2041761,96.101189,16.876545,1000,0,MPT,Insein
UMTS,414,1,352,2042653,96.113205,16.867035,1000,0,MPT,Mayangone
UMTS,414,1,354,2697553,96.15509,16.934052,1000,0,MPT,Mingaladon
GSM,414,1,307,13482,96.148567,16.934395,1000,0,MPT,Mingaladon
GSM,414,1,301,13161,96.153374,16.940575,1000,0,MPT,Mingaladon
UMTS,414,1,351,2041804,96.132431,16.92421,1000,0,MPT,Mingaladon
UMTS,414,1,352,2042485,96.095352172852,16.886672973633,1000,0,MPT,Insein
UMTS,414,1,352,2041734,96.110458,16.870708,1000,0,MPT,Insein
UMTS,414,1,352,2044054,96.11475,16.860237,1000,0,MPT,Mayangone
UMTS,414,1,352,2042250,96.115952,16.858177,1000,0,MPT,Hlaing
UMTS,414,1,352,2042249,96.115951538086,16.857833862305,1000,0,MPT,Hlaing
UMTS,414,1,351,2042041,96.138611,16.931305,1000,0,MPT,Mingaladon
UMTS,414,1,352,2042340,96.119041,16.904182,1000,0,MPT,Insein
UMTS,414,1,352,2042252,96.115952,16.857147,1000,0,MPT,Hlaing
UMTS,414,1,352,2041648,96.115265,16.859207,1000,0,MPT,Hlaing
UMTS,414,1,351,2042037,96.162642,16.941606,2308,0,MPT,Mingaladon
UMTS,414,1,351,2042053,96.133804321289,16.929244995117,1000,0,MPT,Mingaladon
UMTS,414,1,352,2042997,96.09581,16.884842,1000,0,MPT,Insein
UMTS,414,1,352,2041732,96.111374,16.874313,1000,0,MPT,Insein
GSM,414,1,307,13601,96.144790649414,16.986923217773,1000,0,MPT,Mingaladon
GSM,414,1,301,13852,96.151657,16.934738,1000,0,MPT,Mingaladon
UMTS,414,1,352,2041725,96.096725,16.903152,1000,0,MPT,Insein
UMTS,414,1,352,2042481,96.095352,16.88736,1000,0,MPT,Insein
UMTS,414,1,352,2041651,96.115265,16.858864,1000,0,MPT,Hlaing
UMTS,414,1,352,2042247,96.117325,16.858177,1000,0,MPT,Hlaing
UMTS,414,1,352,2044051,96.115036,16.859207,1000,0,MPT,Hlaing
GSM,414,1,354,10509,96.172256469727,16.875686645508,1000,0,MPT,Dagon Myothit (North)
UMTS,414,1,351,2044687,96.093978881836,16.963577270508,1000,0,MPT,Shwepyithar
UMTS,414,1,356,2768574,96.150284,16.775436,1000,0,MPT,Latha
UMTS,414,1,354,2698208,96.167862,17.066025,1000,0,MPT,Mingaladon
UMTS,414,1,354,2698027,96.171341,17.074814,1315,0,MPT,Hlegu
UMTS,414,1,354,2043844,96.166763305664,17.063827514648,1000,0,MPT,Mingaladon
UMTS,414,1,354,2706089,96.17367,17.079661,2049,0,MPT,Hlegu
UMTS,414,1,354,2706087,96.160629,17.036191,10561,0,MPT,Mingaladon
UMTS,414,1,351,2043819,96.182098,17.108459,1075,0,MPT,Hlegu
UMTS,414,1,354,2706090,96.193885,17.142448,4207,0,MPT,Hlegu
UMTS,414,1,354,2698714,96.195946,17.16603,1897,0,MPT,Hlegu
GSM,414,1,307,14032,96.192731,17.193832,1000,0,MPT,Hlegu
UMTS,414,1,354,2698163,96.16127,17.050781,1564,0,MPT,Mingaladon
UMTS,414,1,354,2699261,96.168823,17.067261,1000,0,MPT,Hlegu
GSM,414,1,307,14031,96.215743,17.232377,4029,0,MPT,Hlegu
UMTS,414,1,354,2706095,96.166763,17.064651,1000,0,MPT,Mingaladon
UMTS,414,1,354,2698033,96.166763305664,17.065200805664,1000,0,MPT,Mingaladon
UMTS,414,1,354,2698708,96.19194,17.183304,1000,0,MPT,Hlegu
UMTS,414,1,354,2698157,96.158523,17.044602,2310,0,MPT,Mingaladon
UMTS,414,1,354,2698030,96.167862,17.066574,1000,0,MPT,Hlegu
UMTS,414,1,354,2699260,96.169509887695,17.067947387695,1000,0,MPT,Hlegu
UMTS,414,1,354,2699264,96.164474,17.068863,1072,0,MPT,Hmawbi
UMTS,414,1,354,2043838,96.174545,17.082138,1036,0,MPT,Hlegu
UMTS,414,1,354,2698211,96.169509887695,17.067947387695,1000,0,MPT,Hlegu
UMTS,414,1,352,2049063,96.122622,16.828995,1000,0,MPT,Kamaryut
UMTS,414,1,352,2049059,96.12299,16.827965,1494,0,MPT,Kamaryut
UMTS,414,1,352,2049254,96.118767,16.832771,1000,0,MPT,Hlaing
UMTS,414,1,352,2049255,96.114382,16.835861,1000,0,MPT,Hlaing
UMTS,414,1,352,2048260,96.117325,16.837234,1000,0,MPT,Hlaing
UMTS,414,1,352,2049064,96.12321,16.823305,1000,0,MPT,Kamaryut
UMTS,414,1,352,2048257,96.119614,16.836777,1000,0,MPT,Hlaing
UMTS,414,1,351,2043091,96.151794,16.940231,1000,0,MPT,Mingaladon
UMTS,414,1,352,2041752,96.105423,16.888962,1000,0,MPT,Insein
UMTS,414,1,352,2041751,96.109909,16.881317,1000,0,MPT,Insein
UMTS,414,1,352,2041748,96.109314,16.88324,1000,0,MPT,Insein
UMTS,414,1,352,2042650,96.113342,16.86676,1000,0,MPT,Mayangone
UMTS,414,1,352,2042692,96.113205,16.867722,1000,0,MPT,Mayangone
UMTS,414,1,352,2042651,96.115327,16.859457,1000,0,MPT,Mayangone
UMTS,414,1,352,2042560,96.119295,16.843564,1000,0,MPT,Hlaing
UMTS,414,1,352,2049249,96.119385,16.836548,1000,0,MPT,Hlaing
GSM,414,1,304,10012,96.115402,16.84053,1000,0,MPT,Hlaing
UMTS,414,1,357,2769389,96.133929,16.814013,1000,0,MPT,Kamaryut
UMTS,414,1,357,2769390,96.136398,16.811295,1000,0,MPT,Sanchaung
UMTS,414,1,357,2770681,96.139908,16.807632,1000,0,MPT,Sanchaung
UMTS,414,1,357,2770680,96.142776,16.805099,1000,0,MPT,Kamaryut
UMTS,414,1,357,2770679,96.141357,16.807709,1000,0,MPT,Kamaryut
UMTS,414,1,357,2770674,96.143332,16.802816,1000,0,MPT,Dagon
UMTS,414,1,357,2770564,96.145706,16.800834,1000,0,MPT,Dagon
UMTS,414,1,357,2770567,96.145047,16.800272,1000,0,MPT,Dagon
UMTS,414,1,356,2769007,96.146164,16.797684,1000,0,MPT,Dagon
UMTS,414,1,356,2770013,96.146507,16.790199,1000,0,MPT,Dagon
UMTS,414,1,356,2770494,96.147537,16.780167,1000,0,MPT,Lanmadaw
UMTS,414,1,356,2768571,96.147812,16.774612,1000,0,MPT,Latha
UMTS,414,1,356,2768569,96.150009,16.774063,1000,0,MPT,Latha
UMTS,414,1,352,2048263,96.115608,16.837235,1000,0,MPT,Hlaing
UMTS,414,1,357,2769421,96.133804,16.81572,1000,0,MPT,Kamaryut
UMTS,414,1,356,2770019,96.145706,16.792831,1000,0,MPT,Dagon
UMTS,414,1,356,2769585,96.14793,16.786423,1000,0,MPT,Dagon
UMTS,414,1,356,2769635,96.147537,16.783676,1000,0,MPT,Dagon
UMTS,414,1,356,2770496,96.147537,16.778183,1000,0,MPT,Lanmadaw
UMTS,414,1,352,2042012,96.117325,16.853256,1000,0,MPT,Hlaing
UMTS,414,1,352,2041811,96.118698120117,16.83723449707,1000,0,MPT,Hlaing
UMTS,414,1,357,2770351,96.133804,16.817665,1000,0,MPT,Kamaryut
UMTS,414,1,357,2769419,96.133804,16.814575,1000,0,MPT,Kamaryut
UMTS,414,1,356,2768913,96.147194,16.788139,1000,0,MPT,Dagon
UMTS,414,1,351,2042052,96.15852355957,16.930618286133,1000,0,MPT,Mingaladon
UMTS,414,1,357,2769383,96.133804321289,16.813888549805,1000,0,MPT,Kamaryut
UMTS,414,1,356,2770499,96.145306,16.777496,1000,0,MPT,Lanmadaw
GSM,414,1,304,16393,96.11811,16.837038,1000,0,MPT,Hlaing
UMTS,414,1,356,2769010,96.148224,16.797409,1000,0,MPT,Dagon
UMTS,414,1,356,2770493,96.147766,16.777954,1000,0,MPT,Lanmadaw
UMTS,414,1,352,2048188,96.118698120117,16.83723449707,1000,0,MPT,Hlaing
UMTS,414,1,352,2041808,96.115952,16.838608,1000,0,MPT,Hlaing
UMTS,414,1,356,2769011,96.145477,16.795349,1000,0,MPT,Dagon
UMTS,414,1,356,2768580,96.150284,16.774338,1000,0,MPT,Latha
UMTS,414,1,352,2049065,96.123276,16.825333,1000,0,MPT,Kamaryut
UMTS,414,1,356,2768591,96.150858,16.783848,3783,0,MPT,Dagon
UMTS,414,1,356,2768589,96.151461,16.774063,1000,0,MPT,Latha
GSM,414,1,305,17973,96.144863,16.795458,1000,0,MPT,Dagon
GSM,414,1,304,16512,96.142927,16.803883,1000,0,MPT,Dagon
GSM,414,1,305,18092,96.144666,16.791916,1000,0,MPT,Dagon
GSM,414,1,304,16132,96.149979,16.804733,1000,0,MPT,Bahan
GSM,414,1,303,17583,96.153559,16.807075,1000,0,MPT,Bahan
GSM,414,1,303,16653,96.16127,16.821613,1000,0,MPT,Bahan
UMTS,414,1,351,2041863,96.096725463867,16.835861206055,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,351,2041860,96.096725463867,16.835861206055,1000,0,MPT,Hlaingtharya (East)
UMTS,414,1,356,2767601,96.158066,16.802673,1000,0,MPT,Bahan
GSM,414,1,308,16482,96.249847,16.814576,1500,0,MPT,Dagon Myothit (Seikkan)
GSM,414,1,308,16481,96.270675,16.835861,3237,0,MPT,Dagon Myothit (Seikkan)
GSM,414,1,308,16362,96.258315,16.818009,2547,0,MPT,Dagon Myothit (Seikkan)
GSM,414,1,357,16338,96.12419128418,16.807022094727,1000,0,MPT,Kyeemyindaing
UMTS,414,1,355,2703494,96.26976,16.825562,1000,0,MPT,Dagon Myothit (Seikkan)
GSM,414,1,302,16411,96.195053,16.835587,2323,0,MPT,Thingangyun
UMTS,414,1,355,2703457,96.269760131836,16.82487487793,1000,0,MPT,Dagon Myothit (Seikkan)
UMTS,414,1,356,2769311,96.162643432617,16.794662475586,1000,0,MPT,Mingalartaungnyunt
UMTS,414,1,354,2701513,96.164016723633,16.908645629883,1000,0,MPT,North Okkalapa
UMTS,414,1,353,2704040,96.166763,16.824286,1000,0,MPT,Yankin
UMTS,414,1,358,2897999,96.153876,16.889525,1449,0,MPT,North Okkalapa
UMTS,414,1,351,2043811,96.093978881836,17.045974731445,1000,0,MPT,Mingaladon
UMTS,414,1,356,2768900,96.16127,16.773376,1000,0,MPT,Kyauktada
GSM,414,1,300,10252,96.103591918945,16.867446899414,1000,0,MPT,Insein
GSM,414,1,300,11013,96.099472045898,16.926498413086,1000,0,MPT,Insein
GSM,414,1,300,12283,96.095352172852,16.899032592773,1000,0,MPT,Insein
GSM,414,1,300,11053,96.099472045898,16.860580444336,1000,0,MPT,Mayangone
GSM,414,1,300,10671,96.117324829102,16.867446899414,1000,0,MPT,Mayangone
GSM,414,1,300,10042,96.098098754883,16.921005249023,1000,0,MPT,Insein
GSM,414,1,300,10111,96.113204956055,16.878433227539,1000,0,MPT,Insein
GSM,414,1,300,10243,96.142044067383,16.867446899414,1000,0,MPT,Mayangone
GSM,414,1,300,12501,96.131057739258,16.871566772461,1000,0,MPT,Mayangone
GSM,414,1,300,11192,96.132431030273,16.892166137695,1000,0,MPT,Mingaladon
GSM,414,1,300,12562,96.121444702148,16.894912719727,1000,0,MPT,Insein
GSM,414,1,300,12621,96.121444702148,16.89079284668,1000,0,MPT,Insein
GSM,414,1,301,13663,96.055526733398,16.918258666992,1000,0,MPT,Hlaingtharya (West)
GSM,414,1,301,13741,96.155776977539,16.915512084961,1000,0,MPT,North Okkalapa
GSM,414,1,300,19033,96.12419128418,16.853713989258,1000,0,MPT,Hlaing
GSM,414,1,301,13302,96.164016723633,16.908645629883,1000,0,MPT,North Okkalapa
GSM,414,1,300,12622,96.115951538086,16.889419555664,1000,0,MPT,Insein
GSM,414,1,301,13082,96.147537231445,16.910018920898,1000,0,MPT,North Okkalapa
GSM,414,1,302,16251,96.154403686523,16.827621459961,1000,0,MPT,Bahan
GSM,414,1,302,16922,96.213455200195,16.813888549805,1000,0,MPT,Thaketa
GSM,414,1,302,16243,96.157722,16.837807,1000,0,MPT,Yankin
GSM,414,1,302,16732,96.191895,16.815674,1104,0,MPT,Thingangyun
GSM,414,1,302,16151,96.1562,16.848062,1000,0,MPT,Mayangone
GSM,414,1,302,16631,96.155612,16.834158,1000,0,MPT,Yankin
GSM,414,1,302,16221,96.175003051758,16.860580444336,1000,0,MPT,South Okkalapa
GSM,414,1,302,16502,96.201095581055,16.841354370117,1000,0,MPT,Thingangyun
GSM,414,1,302,16621,96.154403686523,16.828994750977,1000,0,MPT,Mayangone
GSM,414,1,302,16141,96.156006,16.82579,1000,0,MPT,Bahan
GSM,414,1,302,16611,96.1623,16.823673,1000,0,MPT,Yankin
GSM,414,1,302,16781,96.206588745117,16.838607788086,1000,0,MPT,Thingangyun
GSM,414,1,302,16001,96.175003,16.825218,1000,0,MPT,Yankin
GSM,414,1,302,16203,96.19313,16.825424,1000,0,MPT,Thingangyun
GSM,414,1,302,16562,96.156158,16.840744,1000,0,MPT,Mayangone
GSM,414,1,303,17192,96.18049621582,16.785049438477,1000,0,MPT,Dawbon
GSM,414,1,302,19073,96.206589,16.809082,1154,0,MPT,Thingangyun
GSM,414,1,303,17482,96.192855834961,16.778182983398,1000,0,MPT,Dawbon
GSM,414,1,303,17782,96.220321655273,16.797409057617,1000,0,MPT,Thaketa
GSM,414,1,303,18012,96.17981,16.790199,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,303,17613,96.174316,16.809769,1000,0,MPT,Tamwe
GSM,414,1,303,17423,96.161848,16.800445,1000,0,MPT,Bahan
GSM,414,1,303,17842,96.196289,16.798096,1000,0,MPT,Thaketa
GSM,414,1,303,17003,96.210708618164,16.791915893555,1000,0,MPT,Thaketa
GSM,414,1,303,17491,96.157774,16.796036,1000,0,MPT,Bahan
GSM,414,1,303,17513,96.169205,16.796646,1000,0,MPT,Tamwe
GSM,414,1,303,16603,96.154802,16.814464,1093,0,MPT,Bahan
GSM,414,1,303,17823,96.216201782227,16.809768676758,1000,0,MPT,Thaketa
GSM,414,1,303,17861,96.161927,16.791976,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,300,10293,96.120071411133,16.867446899414,1000,0,MPT,Mayangone
GSM,414,1,300,11092,96.111831665039,16.886672973633,1000,0,MPT,Insein
GSM,414,1,300,10282,96.111831665039,16.879806518555,1000,0,MPT,Insein
GSM,414,1,300,11093,96.095352172852,16.899032592773,1000,0,MPT,Insein
GSM,414,1,300,12022,96.115952,16.878777,1000,0,MPT,Insein
GSM,414,1,300,12001,96.12419128418,16.89079284668,1000,0,MPT,Insein
GSM,414,1,300,10262,96.110458374023,16.886672973633,1000,0,MPT,Insein
GSM,414,1,300,12112,96.129684448242,16.889419555664,1000,0,MPT,Insein
GSM,414,1,300,10261,96.109085083008,16.886672973633,1000,0,MPT,Insein
GSM,414,1,300,10001,96.11457824707,16.863327026367,1000,0,MPT,Mayangone
GSM,414,1,300,12222,96.107711791992,16.861953735352,1000,0,MPT,Mayangone
GSM,414,1,300,12132,96.098098754883,16.916885375977,1000,0,MPT,Insein
GSM,414,1,301,13662,96.132431030273,16.927871704102,1000,0,MPT,Mingaladon
GSM,414,1,301,13752,96.150283813477,16.91276550293,1000,0,MPT,North Okkalapa
GSM,414,1,301,13092,96.131744,16.929245,1000,0,MPT,Mingaladon
GSM,414,1,301,13162,96.157150268555,16.930618286133,1000,0,MPT,Mingaladon
GSM,414,1,301,13153,96.164016723633,16.907272338867,1000,0,MPT,North Okkalapa
GSM,414,1,301,13713,96.19010925293,16.904525756836,1000,0,MPT,Dagon Myothit (North)
GSM,414,1,301,14203,96.137924194336,16.904525756836,1000,0,MPT,Mingaladon
GSM,414,1,301,13693,96.155776977539,17.036361694336,1000,0,MPT,Mingaladon
GSM,414,1,301,13291,96.20246887207,16.888046264648,1000,0,MPT,Dagon Myothit (East)
GSM,414,1,300,19032,96.130142,16.854172,1000,0,MPT,Hlaing
GSM,414,1,301,13672,96.199722290039,16.889419555664,1000,0,MPT,Dagon Myothit (East)
GSM,414,1,301,13001,96.145821,16.905212,1000,0,MPT,Mingaladon
GSM,414,1,301,13421,96.155776977539,16.915512084961,1000,0,MPT,North Okkalapa
GSM,414,1,301,13682,96.196975708008,16.892166137695,1000,0,MPT,Dagon Myothit (North)
GSM,414,1,300,12673,96.095352172852,16.899032592773,1000,0,MPT,Insein
GSM,414,1,300,19031,96.128998,16.866074,1000,0,MPT,Mayangone
GSM,414,1,302,16252,96.154403686523,16.822128295898,1000,0,MPT,Bahan
GSM,414,1,302,17082,96.150284,16.850771,1000,0,MPT,Mayangone
GSM,414,1,302,12583,96.161270141602,16.855087280273,1000,0,MPT,Mayangone
GSM,414,1,302,16872,96.171799,16.825333,1000,0,MPT,Tamwe
GSM,414,1,302,11221,96.147709,16.852341,1000,0,MPT,Mayangone
GSM,414,1,302,16223,96.160547,16.851473,1000,0,MPT,Yankin
GSM,414,1,302,16431,96.184812,16.821932,1000,0,MPT,Thingangyun
GSM,414,1,302,16752,96.183242797852,16.835861206055,1000,0,MPT,Thingangyun
GSM,414,1,302,16662,96.157414,16.829364,1000,0,MPT,Yankin
GSM,414,1,302,16843,96.17569,16.822815,1000,0,MPT,Tamwe
GSM,414,1,302,16753,96.160812,16.840324,1903,0,MPT,Yankin
GSM,414,1,302,16871,96.163232,16.834684,1000,0,MPT,Yankin
GSM,414,1,302,16923,96.21208190918,16.81526184082,1000,0,MPT,Thingangyun
GSM,414,1,302,16712,96.203842163086,16.839981079102,1000,0,MPT,Thingangyun
GSM,414,1,302,16813,96.206588745117,16.838607788086,1000,0,MPT,Thingangyun
GSM,414,1,302,12712,96.16127,16.858521,1000,0,MPT,Mayangone
GSM,414,1,303,17843,96.192169,16.791916,1000,0,MPT,Dawbon
GSM,414,1,303,17863,96.16394,16.791077,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,303,17221,96.191482543945,16.778182983398,1000,0,MPT,Dawbon
GSM,414,1,303,17211,96.160584,16.787109,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,303,17483,96.169509887695,16.783676147461,1000,0,MPT,Mingalartaungnyunt
GSM,414,1,303,17783,96.206588745117,16.819381713867,1000,0,MPT,Thingangyun
GSM,414,1,303,17181,96.15715,16.800018,1000,0,MPT,Bahan
GSM,414,1,303,17122,96.196975708008,16.778182983398,1000,0,MPT,Thaketa
GSM,414,1,300,12113,96.121444702148,16.883926391602,1000,0,MPT,Insein
GSM,414,1,300,12461,96.095352172852,16.899032592773,1000,0,MPT,Insein
GSM,414,1,300,10283,96.111831665039,16.879806518555,1000,0,MPT,Insein
GSM,414,1,300,11191,96.135177612305,16.899032592773,1000,0,MPT,Mingaladon
GSM,414,1,300,12423,96.11457824707,16.863327026367,1000,0,MPT,Mayangone
GSM,414,1,300,11232,96.131057739258,16.875686645508,1000,0,MPT,Mayangone
GSM,414,1,300,12053,96.13655090332,16.88117980957,1000,0,MPT,Mayangone
